Customer ID,frequency,recency_x,T,monetary_value,CLV_BGNBD,Units Sold,Children,Income_Avg,Revenue,CLV_XGBoost,CLV_LightGBM,CLV_CatBoost,recency_y,Segment,expected_orders_90D,expected_aov,expected_revenue_90D
4592,5.0,295.0,378.0,8.632,8.154520274423561,28,1,120000.0,62.82,9.145933,9.352898736709163,9.052830693045818,295.0,1,0.9165581617429445,9.074987273061165,8.317753652837558
4595,1.0,263.0,455.0,8.5,1.9029789587427182,9,5,40000.0,19.310000000000002,1.9051002,1.8329087866415432,1.8890227061994826,263.0,0,0.1847016573878989,10.509135537491035,1.941054751488662
4597,4.0,478.0,669.0,14.795000000000002,6.923250787366978,18,2,60000.0,69.65,6.9262495,6.725532832389309,6.675954812391201,478.0,1,0.4667061385414684,15.131457634469156,7.061944163086921
4598,3.0,298.0,319.0,14.530000000000001,10.005646166306839,17,2,40000.0,56.47,9.998897,9.816046722832876,9.917271154533942,298.0,1,0.6810434294796915,14.985587645794373,10.205836003060297
4599,2.0,49.0,571.0,12.045,1.173789157355608,16,3,40000.0,48.03,1.1347688,1.1915388244824525,1.0616743915843267,49.0,0,0.09296118096620894,12.879494086770423,1.197292980553483
4600,0.0,0.0,233.0,0.0,,3,3,20000.0,3.64,0.8158617,1.0480982555745288,0.9103552079999302,0.0,0,0.17004221694566787,24.510042505126265,4.167741965004221
4606,2.0,235.0,637.0,15.49,3.2156079796636026,12,1,40000.0,37.730000000000004,3.1483583,3.0606835944975375,3.121319208443639,235.0,0,0.20380488067562721,16.093862532345973,3.2800077330147186
4607,0.0,0.0,266.0,0.0,,4,0,20000.0,10.29,0.54089624,0.7439685434539756,0.6058002849542401,0.0,0,0.15667074957986432,24.510042505126265,3.8400067315124673
4608,1.0,273.0,588.0,5.88,1.1081246904493842,9,0,40000.0,27.259999999999998,1.0962062,0.9332414982642397,1.0977594666158526,273.0,0,0.13754170097421953,8.217925114816708,1.1303073987706485
4609,4.0,308.0,498.0,17.357499999999998,9.698323572104094,16,2,60000.0,75.19,9.653554,9.595908899344497,9.360994269447868,308.0,1,0.5619091880022665,17.60521147737594,9.892530085860496
4610,4.0,410.0,683.0,7.13,3.188166381527921,18,1,40000.0,52.06,3.1875362,3.1204575470770486,3.2048844582404024,410.0,0,0.42059900788257887,7.731916871198716,3.2520365650567533
4614,3.0,411.0,453.0,7.609999999999999,4.327107128547346,15,2,40000.0,57.839999999999996,4.9719296,4.4988071797153575,4.564020336995694,411.0,1,0.5266053778537917,8.381484748164196,4.413734942782798
4615,2.0,554.0,671.0,17.115,4.648994120176193,13,2,120000.0,52.25,4.646294,4.690918959548933,4.765069977597318,554.0,1,0.2692838047524689,17.610074063277835,4.742107745732225
4616,0.0,0.0,75.0,0.0,,5,1,40000.0,15.11,2.759991,2.434927616118919,2.4578027997815406,0.0,0,0.2879154912006713,24.510042505126265,7.05682092721276
4617,0.0,0.0,646.0,0.0,,2,4,120000.0,3.44,0.0961073,0.16731483157215596,0.18660576206272506,0.0,0,0.08227102746462062,24.510042505126265,2.0164663800982616
4618,4.0,573.0,637.0,11.135,5.875114547304558,22,3,60000.0,62.43,5.9141216,5.942197911544991,5.8573520467804165,573.0,1,0.5167005490464778,11.598213121283269,5.992803087725128
4619,2.0,306.0,442.0,4.195,1.9650204940657026,11,4,60000.0,26.47,1.929139,1.978427721492673,2.0641689006323833,306.0,0,0.360817577346526,5.555026075807269,2.0043510507695577
4620,11.0,204.0,303.0,9.313636363636364,18.043259194928435,46,1,40000.0,113.11999999999999,18.045208,18.910022311480507,18.168329743082626,204.0,2,1.9354029786975522,9.509328027267294,18.40438178938524
4621,0.0,0.0,666.0,0.0,,4,3,20000.0,41.04,0.12223071,0.0042830717276759476,0.2618368787254868,0.0,0,0.080266148098128,24.510042505126265,1.967326701607877
4622,0.0,0.0,221.0,0.0,,1,1,20000.0,5.83,0.9150228,1.0648634841796807,0.8823202267077113,0.0,0,0.1754902049111795,24.510042505126265,4.301272381606328
4623,1.0,348.0,659.0,2.63,0.6898785868455117,8,3,100000.0,13.190000000000001,0.6972684,0.6260444385439721,0.5841775481800022,348.0,0,0.13090047566687954,5.375774781346644,0.7036914759562911
4626,1.0,399.0,667.0,34.83,4.465501473249422,9,1,120000.0,45.64,4.443014,4.743569280636066,4.581783396160573,399.0,1,0.13582592943104915,33.534925777573115,4.554912462140117
4627,0.0,0.0,75.0,0.0,,5,4,80000.0,18.93,2.805214,2.1609651888865336,2.45779812123657,0.0,0,0.2879154912006713,24.510042505126265,7.05682092721276
4628,0.0,0.0,96.0,0.0,,4,0,20000.0,6.72,2.5984836,2.3307517733617287,2.287430510776951,0.0,0,0.26357899000097273,24.510042505126265,6.460332248382093
4630,0.0,0.0,484.0,0.0,,5,2,60000.0,9.41,0.3636718,0.25454427156842296,0.248742610881874,0.0,0,0.10314311236839412,24.510042505126265,2.5280420682603544
4633,4.0,433.0,583.0,9.6925,5.306065796383339,19,1,60000.0,56.84,5.3105154,5.546416709144885,5.433228156156181,433.0,1,0.5303269832706137,10.2056707141055,5.412342562064819
4634,0.0,0.0,366.0,0.0,,4,4,20000.0,18.29,0.7048553,0.3653119989567332,0.6105742500409583,0.0,0,0.12653705642855984,24.510042505126265,3.101428631537562
4635,0.0,0.0,213.0,0.0,,5,4,40000.0,24.15,1.1251754,1.070054964131292,0.9136167238495387,0.0,0,0.17932093699861923,24.510042505126265,4.3951637878952265
4637,0.0,0.0,272.0,0.0,,4,4,40000.0,21.66,0.60709697,0.702151566214249,0.568336023256685,0.0,0,0.15446281008540655,24.510042505126265,3.7858900406545604
4642,2.0,386.0,628.0,9.83,2.7784309982286803,10,5,60000.0,29.259999999999998,2.813417,2.6925797271829213,2.7819708100632097,386.0,0,0.26210408632178367,10.812781138454069,2.8340741208919193
4643,1.0,125.0,429.0,2.71,0.8212205757376716,5,2,80000.0,8.32,0.82038885,0.7321910648200527,0.7812630829696436,125.0,0,0.15381761469749172,5.445735404939754,0.8376500302615121
4644,0.0,0.0,502.0,0.0,,2,3,140000.0,3.29,0.27065068,0.24630019944849874,0.20779784091656595,0.0,0,0.10031482016445777,24.510042505126265,2.458720506124957
4646,0.0,0.0,60.0,0.0,,6,3,40000.0,20.83,3.1683419,3.2792407210361527,2.9600038179425376,0.0,0,0.30826494274662536,24.510042505126265,7.555586849560102
4647,2.0,235.0,269.0,15.655000000000001,8.560852047583428,13,1,80000.0,35.04,8.497442,8.162124851843059,8.151751444086319,235.0,1,0.5374284537257097,16.24781631856367,8.732038800505027
4649,1.0,158.0,696.0,8.71,0.8818645061835755,8,3,20000.0,29.060000000000002,0.8717488,0.828744399415198,0.9200711890239344,158.0,0,0.08412431518645208,10.692782174422948,0.8995229778612326
4651,2.0,547.0,636.0,2.605,1.1328785018992398,6,3,140000.0,7.25,1.1421895,1.2701540669753013,1.1847098592318925,547.0,0,0.28382045770056924,4.071471408618553,1.155566878708899
4652,0.0,0.0,28.0,0.0,,6,3,40000.0,27.32,4.332893,4.189930476417521,3.845113866925383,0.0,0,,24.510042505126265,
4653,0.0,0.0,65.0,0.0,,5,3,60000.0,8.19,2.8685188,2.2516512075969466,2.920269206388159,0.0,0,0.30116750118798463,24.510042505126265,7.381628255280168
4655,9.0,250.0,359.0,10.181111111111111,15.357048292463514,36,4,60000.0,108.15,15.384179,15.177119511700834,15.606537154037856,250.0,2,1.5053324388930445,10.405992948740733,15.664478744631712
4657,3.0,456.0,512.0,13.25,6.448949972504749,14,2,80000.0,49.54,6.8826556,6.407641117025394,6.332783637327389,456.0,1,0.4779186536608496,13.764019479758733,6.578081658728002
4658,0.0,0.0,77.0,0.0,,6,2,40000.0,10.42,2.7220066,2.447622245721759,2.455666514357319,0.0,0,0.28540463701469876,24.510042505126265,6.9952797843904
4659,3.0,41.0,660.0,8.036666666666667,0.2967114895294043,18,3,40000.0,46.01,0.2939039,0.3612283723805587,-0.0918098287418454,41.0,0,0.03443692726344903,8.788674136842744,0.3026549319926093
4660,0.0,0.0,47.0,0.0,,2,2,60000.0,4.52,3.5358284,3.1699375073915523,3.0453836142293396,0.0,0,0.32839867730364003,24.510042505126265,8.04906553933946
4661,0.0,0.0,214.0,0.0,,6,3,40000.0,13.61,1.0312082,1.0665511213373624,0.9310617042783766,0.0,0,0.17883294871411068,24.510042505126265,4.3832031742999185
4662,0.0,0.0,171.0,0.0,,4,1,140000.0,8.16,1.3958603,1.5870790842182416,1.274991312745862,0.0,0,0.2025422618904496,24.510042505126265,4.964319448019335
4663,0.0,0.0,97.0,0.0,,3,2,60000.0,5.95,2.753826,2.315773163903923,2.2861130255610838,0.0,0,0.2625228472567665,24.510042505126265,6.434446144830117
4664,1.0,198.0,422.0,18.14,3.4094042510408933,7,2,40000.0,31.28,3.5324216,3.4736955796507356,3.7384149178547346,198.0,0,0.18361789098915648,18.9393906804607,3.4776109733658793
4666,2.0,53.0,160.0,20.17,12.833434140567787,11,3,100000.0,54.300000000000004,12.835024,12.876383613916204,12.87235250369417,53.0,1,0.6397571442052469,20.460551741429743,13.089784150960783
4667,0.0,0.0,246.0,0.0,,5,5,140000.0,20.2,0.8744951,0.9762645214128579,0.8120386895256964,0.0,0,0.16451041912116818,24.510042505126265,4.032157365195968
4670,7.0,693.0,707.0,13.502857142857144,10.727801989050477,34,1,40000.0,105.99000000000001,10.382363,10.630761891749723,10.755608257316325,693.0,1,0.7973456994334969,13.723972177508509,10.942750194881373
4671,0.0,0.0,108.0,0.0,,4,4,40000.0,19.73,2.4712133,2.3028715362476895,2.1520836583564567,0.0,0,0.25144289641055056,24.510042505126265,6.162876078634655
4676,15.0,486.0,524.0,13.198666666666666,26.935635294821274,63,0,40000.0,202.16,26.934301,26.95783291936558,26.587128449137825,486.0,2,2.0648945958817344,13.305853693725135,27.475185385766046
4677,2.0,10.0,620.0,5.155,0.29042696026502224,9,1,20000.0,25.49,0.2868371,0.4363258768067932,0.20859647248746604,10.0,0,0.04592378321729952,6.450757195619324,0.29624317503905684
4678,1.0,38.0,696.0,6.26,0.3987682775785205,8,0,60000.0,12.52,0.3923097,0.46753659184069357,0.4901524873084071,38.0,0,0.04757215150158504,8.550238076883975,0.40675322116814555
4680,0.0,0.0,597.0,0.0,,5,5,60000.0,16.12,0.18728507,0.17094399445853506,0.21407449708422543,0.0,0,0.08763421749103079,24.510042505126265,2.1479183956086443
4681,0.0,0.0,364.0,0.0,,2,0,40000.0,5.32,0.58212376,0.362165568222441,0.629824449168229,0.0,0,0.12702551848861482,24.510042505126265,3.1134008573916514
4682,0.0,0.0,672.0,0.0,,4,4,40000.0,18.1,0.046671897,0.16270258025640175,0.20472133275368254,0.0,0,0.07968361298697149,24.510042505126265,1.9530487412727024
4686,3.0,575.0,730.0,14.159999999999998,5.011276690772373,19,2,60000.0,54.379999999999995,5.034244,5.101912475065855,5.055605173303647,575.0,1,0.3493373540201677,14.632478097799694,5.111671181443402
4687,0.0,0.0,454.0,0.0,,6,3,40000.0,23.68,0.44879234,0.3041451044524838,0.42104260259860826,0.0,0,0.1082292523705285,24.510042505126265,2.652703575899691
4689,0.0,0.0,91.0,0.0,,5,3,80000.0,24.7,2.7435067,2.1144560439908116,2.283543524855635,0.0,0,0.26899050235431304,24.510042505126265,6.59296864617948
4690,0.0,0.0,34.0,0.0,,4,4,40000.0,15.05,4.544217,3.382779084337375,3.7301510123123913,0.0,0,,24.510042505126265,
4691,4.0,444.0,539.0,20.8975,11.968392385763838,22,2,100000.0,99.33,11.917278,11.94875757371125,11.851016936230955,444.0,1,0.5807120605721972,21.022611908162286,12.20808427979853
4692,0.0,0.0,607.0,0.0,,6,3,120000.0,15.22,0.14337325,0.15880080173494912,0.15206289627744596,0.0,0,0.08648360080319774,24.510042505126265,2.1197167316827485
4693,5.0,364.0,623.0,8.645999999999999,4.6873472982059745,26,2,40000.0,81.83,4.652347,4.552249339282273,4.842108735128818,364.0,1,0.5260707731582716,9.088596681977858,4.781245083411793
4695,0.0,0.0,619.0,0.0,,4,3,20000.0,7.98,0.16400371,0.1661434049662076,0.20157938244317997,0.0,0,0.08514215510884894,24.510042505126265,2.086837840695941
4697,0.0,0.0,442.0,0.0,,4,3,40000.0,4.14,0.37178448,0.29636303432358474,0.44942087768113037,0.0,0,0.11040716022865923,24.510042505126265,2.7060841900747237
4698,2.0,109.0,114.0,7.180000000000001,7.0867655962147555,11,2,60000.0,23.04,7.045133,7.33671606921829,6.775406768502621,109.0,1,0.8666744280831749,8.340190026472877,7.22822942129838
4699,0.0,0.0,546.0,0.0,,3,3,120000.0,22.91,0.26196223,0.1604015183940961,0.24965804204814823,0.0,0,0.09401373854692159,24.510042505126265,2.304280727850876
4700,5.0,579.0,608.0,8.315999999999999,5.6789369218346515,25,4,20000.0,72.2,6.573188,5.735672258268743,5.830739026609117,579.0,1,0.6606779905351509,8.76780347179864,5.7926947791550445
4707,2.0,166.0,477.0,7.01,2.1061974281747857,9,2,80000.0,22.17,2.0814502,1.9684002199039556,2.0512682522731325,166.0,0,0.26258517594030206,8.181570974006158,2.1483592536774756
4709,0.0,0.0,243.0,0.0,,2,4,100000.0,4.06,0.9832769,0.9878316681903312,0.8110177351222703,0.0,0,0.1657547211602531,24.510042505126265,4.062655261063155
4711,1.0,3.0,573.0,20.7,1.0737320467596787,6,3,40000.0,27.299999999999997,1.0984579,1.12395694783012,1.070489063824728,3.0,0,0.05171491740794482,21.178130635440194,1.0952252766664556
4712,0.0,0.0,438.0,0.0,,5,5,40000.0,22.97,0.5183674,0.2943919343368998,0.43957534953697497,0.0,0,0.11115276353048657,24.510042505126265,2.7243589586944745
4714,0.0,0.0,248.0,0.0,,2,3,40000.0,1.8,0.9701205,0.9853831367847795,0.7038864357644519,0.0,0,0.16369123642074296,24.510042505126265,4.012079162389083
4718,0.0,0.0,266.0,0.0,,5,1,40000.0,20.82,0.6424065,0.7632428350002036,0.5850637886619063,0.0,0,0.15667074957986432,24.510042505126265,3.8400067315124673
4719,1.0,462.0,533.0,21.17,3.879942143886213,8,0,20000.0,33.21,3.8984907,3.8101970070833775,3.8722846561752085,462.0,0,0.18331420872332688,21.589149299049712,3.957597820765065
4720,0.0,0.0,335.0,0.0,,3,2,40000.0,28.8,0.75981665,0.8669542670973096,0.6525023996448613,0.0,0,0.13455791013458157,24.510042505126265,3.2980200967995543
4722,1.0,537.0,641.0,31.02,4.636612981107146,6,1,40000.0,57.65,4.639927,4.56008073317683,4.577728184454118,537.0,1,0.15658828015872917,30.203051078951287,4.729443823999231
4724,1.0,271.0,319.0,5.15,1.9842183184536268,6,2,60000.0,12.45,1.9991903,1.9015270040904682,1.9359214672687513,271.0,0,0.2670203167579502,7.579534424529586,2.023889682915678
4726,0.0,0.0,654.0,0.0,,4,3,20000.0,6.84,0.10461331,0.1655296294444188,0.21029527240039325,0.0,0,0.0814571676716831,24.510042505126265,1.9965186419801497
4727,15.0,651.0,712.0,10.210666666666667,16.278243522819906,73,4,,178.81,,,,651.0,2,1.60488733112121,10.34616809521127,16.604434101655027
4730,1.0,23.0,528.0,9.71,0.7980199124482259,7,4,20000.0,14.18,0.7853139,0.7954590040049683,0.737481418506575,23.0,0,0.0703701316581896,11.567289969336812,0.8139917180706875
4731,13.0,299.0,359.0,14.133076923076924,32.31744921807718,61,3,20000.0,187.34,32.317284,34.69654483800008,32.239849540712555,299.0,2,2.3138836206272115,14.24637235508116,32.96444764577861
4732,5.0,265.0,298.0,11.822,13.262366174410054,28,1,60000.0,89.4,14.677354,14.832847004145021,15.494917261261056,265.0,1,1.1110178667973543,12.175988304793577,13.527740552541294
4736,0.0,0.0,185.0,0.0,,5,3,20000.0,21.23,0.970488,1.451809729548355,1.2399710321159159,0.0,0,0.1941591577482881,24.510042505126265,4.758849209170057
4738,0.0,0.0,153.0,0.0,,3,3,60000.0,12.49,1.8570086,1.7539858781434639,1.714194926475435,0.0,0,0.21445112082183881,24.510042505126265,5.256206086615237
4739,1.0,52.0,585.0,37.24,2.490886712191309,10,2,100000.0,45.64,2.483368,2.704504944744878,2.887802722498559,52.0,0,0.07128428626890092,35.642489563315536,2.5407494293676978
4742,5.0,271.0,337.0,15.595999999999998,15.577102790416436,23,3,20000.0,84.07,15.580205,15.544755602873012,14.923662007939454,271.0,2,1.0027872444528567,15.84469610847951,15.88885914981507
4743,0.0,0.0,669.0,0.0,,4,4,40000.0,15.21,0.11245796,0.16816192529232726,0.20846446176365419,0.0,0,0.07997381903467579,24.510042505126265,1.9601617038371797
4745,0.0,0.0,102.0,0.0,,5,2,20000.0,13.75,2.4314463,2.355759948307368,2.1913483232207795,0.0,0,0.257367226357713,24.510042505126265,6.3080816574539975
4747,0.0,0.0,327.0,0.0,,5,1,140000.0,8.19,0.5916713,0.6181733442691741,0.6553203082691343,0.0,0,0.13679591799310528,24.510042505126265,3.3528737645387774
4748,0.0,0.0,141.0,0.0,,4,2,60000.0,13.23,1.9662812,1.7947022842232323,1.7702071956829792,0.0,0,0.22320344838869827,24.510042505126265,5.470726007297751
4750,3.0,314.0,534.0,13.71,5.725772582438416,16,5,140000.0,46.1,5.6938014,5.439360432340161,5.508105217347548,314.0,1,0.4112104845335957,14.203020539427792,5.840430957858715
4753,0.0,0.0,310.0,0.0,,5,1,40000.0,16.68,0.6066508,0.6542138664435285,0.6173243076001569,0.0,0,0.141808414778532,24.510042505126265,3.4757302738063953
4756,0.0,0.0,363.0,0.0,,4,3,40000.0,13.82,0.5558257,0.3686539795633967,0.6048287105361956,0.0,0,0.1272711686519109,24.510042505126265,3.1194217533354296
4761,8.0,303.0,337.0,13.2675,20.769930118306455,34,2,20000.0,112.94,21.173197,19.18273110621,19.308139270100142,303.0,2,1.573316653893495,13.465610038613788,21.1856685285865
4763,0.0,0.0,699.0,0.0,,4,5,60000.0,8.4,0.09336354,0.13927659473144505,0.19014859027911069,0.0,0,0.0771635968156029,24.510042505126265,1.891283037798853
4766,3.0,284.0,329.0,13.346666666666666,8.956741002036779,16,2,40000.0,51.53,8.9856,8.926299816474591,9.217264198761582,284.0,1,0.6593370720696847,13.856273325631216,9.135954684318959
4767,9.0,495.0,639.0,18.301111111111112,18.268213857725854,51,3,140000.0,169.2,18.258226,18.27593117390424,17.887479203320268,495.0,2,1.0128085905777497,18.398555635284463,18.63421520163877
4768,0.0,0.0,300.0,0.0,,5,3,40000.0,11.88,0.62476975,0.671807123220858,0.6187034670500324,0.0,0,0.1449326626579582,24.510042505126265,3.5523057221276817
4771,11.0,318.0,366.0,12.236363636363636,24.1027231748372,51,2,40000.0,139.23,24.077932,23.6665652009311,23.551787707404408,318.0,2,1.9835755070469316,12.394417890398232,24.585263751498236
4774,1.0,561.0,648.0,9.26,1.7156526860694568,9,5,20000.0,19.23,1.7024763,1.6513344689991833,1.722894280973697,561.0,0,0.15661716601628117,11.173761461625574,1.7500028538617372
4775,2.0,254.0,302.0,17.09,8.5305233016695,10,2,80000.0,44.55,8.476656,8.406422801908358,8.424369439105448,254.0,1,0.4947556566191607,17.58674773203273,8.70114292195739
4776,1.0,104.0,586.0,6.55,0.7897920810103596,7,4,20000.0,18.23,0.85504043,0.7710856633913944,0.8216038626758824,104.0,0,0.09150572311718635,8.803845337408998,0.8056022338114798
4778,3.0,204.0,405.0,8.523333333333333,4.404614433411432,19,1,20000.0,35.51,4.424453,4.708810944262208,4.391032072011143,204.0,1,0.4855416720337219,9.253124533304211,4.49277755743678
4779,2.0,461.0,690.0,23.34,5.709966066302966,15,4,140000.0,61.629999999999995,5.757734,5.797172054278248,5.837307839778803,461.0,1,0.2487083452440102,23.41833054330913,5.824334237803676
4780,7.0,242.0,271.0,8.17,13.408910521113999,32,3,60000.0,65.56,13.406459,13.305278089088825,13.389803957904245,242.0,1,1.6094153772109479,8.49824277467977,13.677202600841454
4783,3.0,367.0,673.0,7.22,2.5442068075010815,17,3,20000.0,27.54,2.5451026,2.477227588901641,2.3653914684594985,367.0,0,0.3240202147455514,8.009288197575213,2.595171281737331
4784,1.0,326.0,480.0,15.12,2.9717738711859076,8,5,20000.0,31.619999999999997,2.9832442,3.1244787719481084,2.8817493581679314,326.0,0,0.18598421994721048,16.298377139820825,3.0312409587550238
4785,0.0,0.0,145.0,0.0,,4,3,60000.0,16.95,1.8259268,1.8067959680271493,1.7901164951738782,0.0,0,0.22020738069028414,24.510042505126265,5.397292260661385
4789,1.0,12.0,97.0,8.73,4.634049047435415,7,1,40000.0,23.96,4.6322665,4.624712422747587,4.675477563712533,12.0,1,0.44130052387602836,10.710272330321224,4.726448790225687
4791,0.0,0.0,392.0,0.0,,5,2,80000.0,26.38,0.49419263,0.33487792286366236,0.46709327179696825,0.0,0,0.12051308759359797,24.510042505126265,2.9537808993430907
4792,0.0,0.0,464.0,0.0,,4,4,80000.0,19.99,0.3213788,0.2826664975046536,0.28630996672373055,0.0,0,0.10647897679202478,24.510042505126265,2.6098042470748806
4796,1.0,33.0,258.0,21.28,4.413419832956101,9,4,40000.0,30.64,4.412427,4.224404167182443,4.241523851991968,33.0,1,0.20758796576099986,21.685345156490236,4.50161668786096
4797,1.0,129.0,277.0,3.65,1.5700575856160297,8,2,40000.0,34.06,1.5741957,1.729286356135991,1.6206292323878078,129.0,0,0.2555035883351802,6.267772732158788,1.6014384239359667
4798,0.0,0.0,446.0,0.0,,2,1,40000.0,4.81,0.3519942,0.29341922541727095,0.39092704417108326,0.0,0,0.10967150506130946,24.510042505126265,2.6880532506538652
4803,2.0,164.0,350.0,17.455000000000002,6.817228503980623,15,2,60000.0,42.97,6.766074,6.600639212140415,6.828460182712635,164.0,1,0.3878785218604965,17.927312168211277,6.953619344737482
4804,0.0,0.0,292.0,0.0,,7,4,80000.0,25.81,0.7100153,0.7777706807191979,0.5568765278148913,0.0,0,0.1475331624080695,24.510042505126265,3.6160440815374795
4807,6.0,272.0,285.0,10.03,13.852068924146554,27,3,80000.0,62.489999999999995,13.833043,14.078570843354074,13.234891732857921,272.0,2,1.3627440955883587,10.36822601796107,14.12923878770205
4808,0.0,0.0,653.0,0.0,,2,3,40000.0,11.66,0.121709555,0.17199791475794404,0.20995421895268418,0.0,0,0.08155801785658552,24.510042505126265,1.998990484298758
4810,2.0,323.0,611.0,15.115,3.914638292928405,13,5,20000.0,32.5,3.6716413,3.767564971827069,3.954865607674112,323.0,0,0.25362303147821597,15.74396756366939,3.993032780992533
4813,1.0,365.0,705.0,10.31,1.450531958090829,6,1,80000.0,36.81,1.4479417,1.4689317307411913,1.3900485053135263,365.0,0,0.12236013075045404,12.091994646285134,1.4795780459532393
4815,1.0,11.0,99.0,7.8,4.21483346245198,8,0,40000.0,13.71,4.230047,4.4239818440669225,4.191911590429356,11.0,1,0.4343625900170563,9.896980081051328,4.298877901352671
4819,2.0,422.0,523.0,7.3149999999999995,2.719857122956767,14,1,20000.0,26.07,2.6754322,2.6675377745851967,2.685657056230681,422.0,0,0.32769450515949555,8.466152215196445,2.774311560763766
4821,1.0,389.0,426.0,5.96,1.7916165717565242,7,0,120000.0,8.8,1.7720654,1.6830323065745112,1.870156492736502,389.0,0,0.2204976574729696,8.287885738409816,1.8274593907229972
4822,1.0,8.0,10.0,7.45,7.611930822734327,6,3,20000.0,17.12,7.5721827,6.024450697962744,7.1589450300881605,8.0,1,0.809445021031337,9.590902352831478,7.763308156697175
4823,2.0,121.0,273.0,13.245,6.362433968806911,19,3,40000.0,44.37,6.3667183,6.567843007274202,6.486561911818892,121.0,1,0.4635753035872904,13.999157986535492,6.489663913574631
4824,0.0,0.0,65.0,0.0,,6,5,40000.0,10.44,2.8345118,2.422167507267105,2.8555572111743666,0.0,0,0.30116750118798463,24.510042505126265,7.381628255280168
4825,1.0,340.0,698.0,21.6,2.592110127458847,9,3,120000.0,35.28,2.5805528,2.6114021074759575,2.646651612655048,340.0,0,0.1203729681491099,21.965187650862674,2.644014833486515
4826,2.0,101.0,228.0,10.045,5.710899869475808,12,5,60000.0,40.379999999999995,6.213218,6.281044821149136,5.681136092218043,101.0,1,0.528907132426848,11.013387587161976,5.825059247031282
4828,1.0,305.0,692.0,6.86,1.0339529522675548,9,4,80000.0,11.74,1.2364899,1.0450511823021609,0.89559697869809,305.0,0,0.11621634196353653,9.074942753832296,1.0546566503788921
4829,1.0,4.0,235.0,13.61,2.919645034213041,9,0,20000.0,20.2,2.914569,3.0088888204092474,2.9275458472078646,4.0,0,0.1988251905176775,14.977870369500888,2.977977929765091
4831,0.0,0.0,118.0,0.0,,4,0,40000.0,6.34,2.1339304,2.0898102787269837,2.014346179255786,0.0,0,0.24215537904174667,24.510042505126265,5.935238633158173
4832,0.0,0.0,218.0,0.0,,3,2,40000.0,17.63,0.9588262,1.061091776301437,0.8761023662641403,0.0,0,0.17690734136899733,24.510042505126265,4.336006456423006
4836,1.0,34.0,593.0,6.14,0.5138082486166657,7,5,60000.0,13.91,0.53739595,0.5331093275655429,0.5689632479933433,34.0,0,0.062057489861584436,8.445297141494311,0.5240939417363513
4838,1.0,419.0,460.0,14.36,3.1880757144325984,10,4,120000.0,22.03,3.1687176,2.857236285812456,3.117503652142435,419.0,0,0.20800291222358788,15.633751215686289,3.2518657818418055
4841,0.0,0.0,494.0,0.0,,5,5,60000.0,10.62,0.3624488,0.27419700206526954,0.20438962934467142,0.0,0,0.10155243312067087,24.510042505126265,2.4890544522866356
4843,1.0,336.0,363.0,3.74,1.5464015992455638,5,4,40000.0,11.790000000000001,1.5543668,1.4244864643983852,1.5496039846308642,336.0,0,0.24853598475658703,6.346478433701035,1.577328267256329
4844,1.0,38.0,514.0,9.57,0.9140984252220239,8,3,40000.0,21.43,0.91823584,0.9745415336277465,0.9323867543521294,38.0,0,0.08146824188953383,11.444858878048873,0.9323925314684643
4846,7.0,444.0,542.0,14.540000000000001,13.760316235227869,34,3,40000.0,121.3,13.733418,13.660629046051055,14.027068012985993,444.0,2,0.9522161619603053,14.740280654994088,14.035933471516206
4847,1.0,455.0,516.0,7.2,1.7353813972989232,10,3,40000.0,10.05,1.7362347,1.8259897925562611,1.7659232355218055,455.0,0,0.18886687043546577,9.37227540410301,1.7701123244322259
4848,0.0,0.0,210.0,0.0,,3,4,40000.0,5.54,1.0480604,1.0977587528103345,0.9068330645651752,0.0,0,0.18080105912566521,24.510042505126265,4.431441644141901
4850,0.0,0.0,591.0,0.0,,4,4,120000.0,20.58,0.057732813,0.161599848357626,0.18985845146033942,0.0,0,0.0883394137612674,24.510042505126265,2.1652027861666
4851,0.0,0.0,110.0,0.0,,4,4,60000.0,19.4,2.56841,2.281551208279828,2.1831415826780622,0.0,0,0.2495285581256958,24.510042505126265,6.115955565903674
4853,7.0,289.0,338.0,11.958571428571428,16.45791855952561,36,0,40000.0,89.16,16.477362,16.200037638723757,16.024756391864486,289.0,2,1.3748045222523324,12.210708452767586,16.787337200769656
4855,0.0,0.0,363.0,0.0,,4,1,100000.0,29.16,1.0789384,0.510746309614438,0.6502789652065193,0.0,0,0.1272711686519109,24.510042505126265,3.1194217533354296
4856,0.0,0.0,31.0,0.0,,4,1,40000.0,8.27,4.5779057,3.3659085455163646,3.8274508251878836,0.0,0,,24.510042505126265,
4858,3.0,338.0,494.0,4.76,2.568066140504669,14,1,40000.0,20.29,2.5802598,2.4070491970926655,2.55355784193944,338.0,0,0.4626768897945345,5.661586878475468,2.6194854082345764
4861,3.0,542.0,604.0,14.133333333333333,6.0113148226356365,14,2,60000.0,47.5,5.998551,5.862049725818364,5.809602578157179,542.0,1,0.4197782468487924,14.607028761007287,6.131712924965527
4864,0.0,0.0,164.0,0.0,,4,5,60000.0,7.89,1.4375983,1.694793184458952,1.4047267973353534,0.0,0,0.20701227447822165,24.510042505126265,5.073879646544078
