customer_id,transaction_date,amount_spent,signup_date,industry,channel,age,gender,lifecycle_stage
2952,2020-06-12,150.27,2020-01-26,SaaS,Mobile,64,Male,Legacy
2952,2020-01-28,145.93,2020-01-26,SaaS,Mobile,64,Male,Legacy
2952,2021-01-15,350.69,2020-01-26,SaaS,Mobile,64,Male,Legacy
2953,2021-07-29,16.1,2020-09-27,Travel,Store,53,Female,Legacy
2953,2021-04-09,255.02,2020-09-27,Travel,Store,53,Female,Legacy
2953,2020-10-21,354.87,2020-09-27,Travel,Store,53,Female,Legacy
2953,2020-10-02,94.57,2020-09-27,Travel,Store,53,Female,Legacy
2954,2020-11-17,61.05,2020-09-27,Retail,Mobile,28,Female,Legacy
2954,2021-06-28,26.91,2020-09-27,Retail,Mobile,28,Female,Legacy
2954,2021-01-26,58.7,2020-09-27,Retail,Mobile,28,Female,Legacy
2955,2021-04-13,52.71,2020-08-30,SaaS,Store,22,Male,Legacy
2955,2020-09-01,18.34,2020-08-30,SaaS,Store,22,Male,Legacy
2955,2021-06-22,28.34,2020-08-30,SaaS,Store,22,Male,Legacy
2955,2021-02-05,64.6,2020-08-30,SaaS,Store,22,Male,Legacy
2956,2020-10-12,57.4,2020-01-05,Travel,Web,41,Male,Legacy
2956,2020-07-06,39.23,2020-01-05,Travel,Web,41,Male,Legacy
2956,2020-12-30,51.55,2020-01-05,Travel,Web,41,Male,Legacy
2957,2021-05-01,102.24,2020-06-14,SaaS,Mobile,64,Female,Legacy
2957,2020-12-20,192.45,2020-06-14,SaaS,Mobile,64,Female,Legacy
2957,2020-10-02,73.27,2020-06-14,SaaS,Mobile,64,Female,Legacy
2957,2021-01-21,487.52,2020-06-14,SaaS,Mobile,64,Female,Legacy
2958,2021-06-08,151.4,2020-09-06,Retail,Store,35,Female,Legacy
2958,2020-10-26,186.23,2020-09-06,Retail,Store,35,Female,Legacy
2958,2021-04-08,40.36,2020-09-06,Retail,Store,35,Female,Legacy
2959,2020-09-14,48.66,2020-02-09,Retail,Mobile,37,Female,Legacy
2959,2020-02-23,194.54,2020-02-09,Retail,Mobile,37,Female,Legacy
2959,2020-05-27,7.54,2020-02-09,Retail,Mobile,37,Female,Legacy
2959,2020-12-02,61.1,2020-02-09,Retail,Mobile,37,Female,Legacy
2959,2020-06-11,93.72,2020-02-09,Retail,Mobile,37,Female,Legacy
2960,2021-03-21,85.34,2020-10-11,Retail,Store,45,Female,Legacy
2961,2021-06-26,326.96,2020-11-15,E-commerce,Store,30,Female,Legacy
2962,2021-06-14,25.61,2020-11-01,SaaS,Store,22,Female,Legacy
2962,2021-03-19,96.59,2020-11-01,SaaS,Store,22,Female,Legacy
2962,2021-10-09,260.42,2020-11-01,SaaS,Store,22,Female,Legacy
2962,2021-02-22,106.84,2020-11-01,SaaS,Store,22,Female,Legacy
2963,2020-09-16,105.39,2020-08-02,E-commerce,Web,47,Male,Legacy
2963,2021-06-30,1.09,2020-08-02,E-commerce,Web,47,Male,Legacy
2963,2021-02-02,248.81,2020-08-02,E-commerce,Web,47,Male,Legacy
2963,2020-12-19,427.21,2020-08-02,E-commerce,Web,47,Male,Legacy
2964,2021-04-16,70.63,2020-05-17,Retail,Mobile,18,Male,Legacy
2964,2021-04-15,54.11,2020-05-17,Retail,Mobile,18,Male,Legacy
2964,2020-08-20,51.01,2020-05-17,Retail,Mobile,18,Male,Legacy
2964,2020-07-16,1.16,2020-05-17,Retail,Mobile,18,Male,Legacy
2964,2020-10-02,203.59,2020-05-17,Retail,Mobile,18,Male,Legacy
2965,2020-08-24,123.8,2020-06-14,Travel,Web,39,Female,Legacy
2965,2021-01-24,299.3,2020-06-14,Travel,Web,39,Female,Legacy
2966,2020-10-30,116.66,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2020-11-03,69.09,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2020-06-27,2.75,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2020-10-17,154.73,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2021-04-04,125.18,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2021-05-28,574.27,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2021-03-25,106.38,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2021-01-24,114.84,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2020-10-13,49.75,2020-06-21,SaaS,Store,35,Male,Legacy
2966,2020-12-01,15.74,2020-06-21,SaaS,Store,35,Male,Legacy
2967,2021-05-07,254.94,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-05-07,559.02,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-07-30,182.73,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2020-10-12,510.29,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-04-25,2.98,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-02-25,65.67,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-05-14,97.07,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-01-03,229.14,2020-09-06,E-commerce,Store,63,Male,Legacy
2967,2021-08-13,159.43,2020-09-06,E-commerce,Store,63,Male,Legacy
2968,2021-02-14,102.48,2020-05-24,SaaS,Web,22,Female,Legacy
2968,2020-07-13,56.43,2020-05-24,SaaS,Web,22,Female,Legacy
2968,2021-01-07,31.63,2020-05-24,SaaS,Web,22,Female,Legacy
2968,2020-07-07,3.44,2020-05-24,SaaS,Web,22,Female,Legacy
2968,2020-08-30,132.9,2020-05-24,SaaS,Web,22,Female,Legacy
2968,2020-08-03,23.0,2020-05-24,SaaS,Web,22,Female,Legacy
2968,2021-03-06,293.16,2020-05-24,SaaS,Web,22,Female,Legacy
2969,2021-02-13,83.28,2020-07-26,Travel,Web,48,Male,Legacy
2969,2020-12-31,112.28,2020-07-26,Travel,Web,48,Male,Legacy
2969,2021-01-03,217.02,2020-07-26,Travel,Web,48,Male,Legacy
2969,2021-02-13,89.34,2020-07-26,Travel,Web,48,Male,Legacy
2969,2020-10-21,49.01,2020-07-26,Travel,Web,48,Male,Legacy
2970,2020-09-12,137.27,2020-06-14,E-commerce,Mobile,23,Male,Legacy
2970,2020-11-10,109.98,2020-06-14,E-commerce,Mobile,23,Male,Legacy
2970,2021-05-14,225.31,2020-06-14,E-commerce,Mobile,23,Male,Legacy
2970,2020-12-01,184.71,2020-06-14,E-commerce,Mobile,23,Male,Legacy
2970,2021-04-03,127.11,2020-06-14,E-commerce,Mobile,23,Male,Legacy
2971,2021-08-25,258.84,2020-11-01,Retail,Store,44,Female,Legacy
2971,2021-10-16,460.6,2020-11-01,Retail,Store,44,Female,Legacy
2972,2020-11-09,38.65,2020-10-18,E-commerce,Web,42,Female,Legacy
2972,2021-06-01,69.92,2020-10-18,E-commerce,Web,42,Female,Legacy
2972,2021-09-29,262.98,2020-10-18,E-commerce,Web,42,Female,Legacy
2972,2021-07-26,35.1,2020-10-18,E-commerce,Web,42,Female,Legacy
2972,2021-06-15,152.67,2020-10-18,E-commerce,Web,42,Female,Legacy
2972,2021-03-07,91.83,2020-10-18,E-commerce,Web,42,Female,Legacy
2972,2021-04-03,146.74,2020-10-18,E-commerce,Web,42,Female,Legacy
2973,2020-12-06,114.66,2020-07-26,SaaS,Store,46,Female,Legacy
2973,2020-12-18,1.82,2020-07-26,SaaS,Store,46,Female,Legacy
2973,2021-04-15,148.07,2020-07-26,SaaS,Store,46,Female,Legacy
2973,2021-01-10,121.52,2020-07-26,SaaS,Store,46,Female,Legacy
2973,2021-06-07,132.23,2020-07-26,SaaS,Store,46,Female,Legacy
2973,2021-02-23,0.23,2020-07-26,SaaS,Store,46,Female,Legacy
2974,2021-02-28,128.85,2020-05-31,SaaS,Store,45,Male,Legacy
2974,2020-12-18,113.14,2020-05-31,SaaS,Store,45,Male,Legacy
2974,2021-04-15,326.0,2020-05-31,SaaS,Store,45,Male,Legacy
2974,2020-08-25,31.8,2020-05-31,SaaS,Store,45,Male,Legacy
2974,2020-11-27,35.17,2020-05-31,SaaS,Store,45,Male,Legacy
2975,2020-09-28,143.62,2020-07-12,SaaS,Mobile,33,Female,Legacy
2975,2021-05-23,103.9,2020-07-12,SaaS,Mobile,33,Female,Legacy
2975,2021-03-23,3.51,2020-07-12,SaaS,Mobile,33,Female,Legacy
2975,2021-06-17,434.18,2020-07-12,SaaS,Mobile,33,Female,Legacy
2975,2020-09-12,13.81,2020-07-12,SaaS,Mobile,33,Female,Legacy
2975,2020-09-25,161.25,2020-07-12,SaaS,Mobile,33,Female,Legacy
2976,2020-07-06,30.74,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-09-23,125.63,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-11-02,412.0,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-09-01,274.34,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-05-08,216.48,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-09-15,216.7,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-12-18,112.54,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-09-15,27.86,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-11-14,50.44,2020-02-16,SaaS,Mobile,29,Male,Legacy
2976,2020-06-20,129.37,2020-02-16,SaaS,Mobile,29,Male,Legacy
2977,2021-06-17,361.94,2020-08-30,Retail,Mobile,37,Female,Legacy
2977,2021-01-24,25.44,2020-08-30,Retail,Mobile,37,Female,Legacy
2977,2020-10-11,316.82,2020-08-30,Retail,Mobile,37,Female,Legacy
2977,2020-12-16,182.57,2020-08-30,Retail,Mobile,37,Female,Legacy
2977,2020-12-06,27.51,2020-08-30,Retail,Mobile,37,Female,Legacy
2978,2021-04-21,185.33,2020-07-12,E-commerce,Web,35,Female,Legacy
2978,2021-01-13,145.63,2020-07-12,E-commerce,Web,35,Female,Legacy
2978,2020-09-02,226.56,2020-07-12,E-commerce,Web,35,Female,Legacy
2978,2021-05-05,64.89,2020-07-12,E-commerce,Web,35,Female,Legacy
2978,2021-06-05,118.68,2020-07-12,E-commerce,Web,35,Female,Legacy
2978,2020-10-10,166.6,2020-07-12,E-commerce,Web,35,Female,Legacy
2979,2020-04-06,215.65,2020-04-05,Retail,Store,51,Female,Legacy
2979,2020-09-13,21.58,2020-04-05,Retail,Store,51,Female,Legacy
2979,2020-10-18,64.18,2020-04-05,Retail,Store,51,Female,Legacy
2979,2020-10-15,24.16,2020-04-05,Retail,Store,51,Female,Legacy
2979,2021-02-16,212.17,2020-04-05,Retail,Store,51,Female,Legacy
2979,2020-05-21,46.48,2020-04-05,Retail,Store,51,Female,Legacy
2979,2020-11-16,19.77,2020-04-05,Retail,Store,51,Female,Legacy
2980,2020-12-11,5.29,2020-03-08,Retail,Web,40,Female,Legacy
2980,2021-02-11,4.07,2020-03-08,Retail,Web,40,Female,Legacy
2981,2020-05-21,55.06,2020-04-19,Retail,Web,62,Male,Legacy
2981,2020-05-10,100.18,2020-04-19,Retail,Web,62,Male,Legacy
2981,2020-11-09,147.32,2020-04-19,Retail,Web,62,Male,Legacy
2981,2020-06-29,4.3,2020-04-19,Retail,Web,62,Male,Legacy
2981,2020-10-16,79.32,2020-04-19,Retail,Web,62,Male,Legacy
2982,2020-10-27,126.48,2020-04-19,SaaS,Mobile,44,Male,Legacy
2982,2020-05-14,68.27,2020-04-19,SaaS,Mobile,44,Male,Legacy
2983,2021-05-19,409.64,2020-08-02,SaaS,Store,34,Female,Legacy
2983,2020-11-26,415.6,2020-08-02,SaaS,Store,34,Female,Legacy
2984,2020-11-12,116.52,2020-10-18,SaaS,Store,38,Male,Legacy
2984,2021-10-16,92.07,2020-10-18,SaaS,Store,38,Male,Legacy
2984,2020-11-26,30.28,2020-10-18,SaaS,Store,38,Male,Legacy
2985,2020-12-19,10.56,2020-06-21,E-commerce,Mobile,57,Female,Legacy
2985,2020-06-27,429.73,2020-06-21,E-commerce,Mobile,57,Female,Legacy
2985,2020-11-20,472.57,2020-06-21,E-commerce,Mobile,57,Female,Legacy
2985,2021-04-15,13.87,2020-06-21,E-commerce,Mobile,57,Female,Legacy
2985,2021-03-09,85.36,2020-06-21,E-commerce,Mobile,57,Female,Legacy
2985,2020-09-07,344.11,2020-06-21,E-commerce,Mobile,57,Female,Legacy
2986,2020-10-31,97.49,2020-03-29,Travel,Store,48,Female,Legacy
2986,2020-07-27,89.86,2020-03-29,Travel,Store,48,Female,Legacy
2986,2021-01-18,9.48,2020-03-29,Travel,Store,48,Female,Legacy
2986,2021-03-13,45.65,2020-03-29,Travel,Store,48,Female,Legacy
2987,2020-09-14,176.99,2020-02-09,SaaS,Mobile,20,Male,Legacy
2987,2020-11-06,23.62,2020-02-09,SaaS,Mobile,20,Male,Legacy
2987,2020-10-26,45.93,2020-02-09,SaaS,Mobile,20,Male,Legacy
2987,2020-10-16,34.66,2020-02-09,SaaS,Mobile,20,Male,Legacy
2987,2020-11-30,225.36,2020-02-09,SaaS,Mobile,20,Male,Legacy
2987,2020-12-27,14.08,2020-02-09,SaaS,Mobile,20,Male,Legacy
2988,2021-04-12,42.9,2020-11-01,E-commerce,Web,34,Male,Legacy
2988,2021-07-21,191.05,2020-11-01,E-commerce,Web,34,Male,Legacy
2988,2021-03-23,278.7,2020-11-01,E-commerce,Web,34,Male,Legacy
2989,2020-07-27,15.85,2020-03-01,SaaS,Web,43,Female,Legacy
2989,2020-12-08,18.37,2020-03-01,SaaS,Web,43,Female,Legacy
2989,2020-08-04,93.34,2020-03-01,SaaS,Web,43,Female,Legacy
2989,2020-10-18,142.28,2020-03-01,SaaS,Web,43,Female,Legacy
2989,2020-09-23,353.7,2020-03-01,SaaS,Web,43,Female,Legacy
2990,2021-06-14,208.56,2020-11-08,SaaS,Mobile,40,Female,Legacy
2990,2021-06-29,28.3,2020-11-08,SaaS,Mobile,40,Female,Legacy
2990,2021-06-13,122.01,2020-11-08,SaaS,Mobile,40,Female,Legacy
2990,2021-10-12,390.82,2020-11-08,SaaS,Mobile,40,Female,Legacy
2990,2021-07-30,36.17,2020-11-08,SaaS,Mobile,40,Female,Legacy
2990,2021-06-30,63.66,2020-11-08,SaaS,Mobile,40,Female,Legacy
2990,2021-01-05,73.73,2020-11-08,SaaS,Mobile,40,Female,Legacy
2991,2020-10-11,376.3,2020-09-06,Retail,Web,23,Female,Legacy
2991,2021-09-05,394.66,2020-09-06,Retail,Web,23,Female,Legacy
2991,2021-03-30,68.01,2020-09-06,Retail,Web,23,Female,Legacy
2991,2021-04-28,19.34,2020-09-06,Retail,Web,23,Female,Legacy
2991,2020-12-21,220.44,2020-09-06,Retail,Web,23,Female,Legacy
2992,2021-09-10,54.63,2020-10-25,Retail,Web,45,Male,Legacy
2992,2021-07-30,94.41,2020-10-25,Retail,Web,45,Male,Legacy
2992,2021-01-23,89.65,2020-10-25,Retail,Web,45,Male,Legacy
2992,2021-07-06,432.1,2020-10-25,Retail,Web,45,Male,Legacy
2992,2021-04-04,75.41,2020-10-25,Retail,Web,45,Male,Legacy
2992,2021-09-02,40.96,2020-10-25,Retail,Web,45,Male,Legacy
2992,2021-07-23,88.3,2020-10-25,Retail,Web,45,Male,Legacy
2993,2021-01-14,19.27,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-08-11,485.71,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-09-26,11.02,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-12-01,216.86,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-08-10,61.8,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-08-17,12.69,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-11-13,85.33,2020-05-17,Retail,Mobile,25,Female,Legacy
2993,2020-10-22,0.04,2020-05-17,Retail,Mobile,25,Female,Legacy
2994,2020-08-15,340.42,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2020-05-04,103.18,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2021-01-27,142.55,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2020-10-13,638.48,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2020-06-06,110.84,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2020-07-05,229.53,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2020-08-16,80.12,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2021-01-01,5.55,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2021-04-20,269.79,2020-05-03,E-commerce,Web,62,Female,Legacy
2994,2020-05-11,433.45,2020-05-03,E-commerce,Web,62,Female,Legacy
2995,2021-02-13,309.66,2020-10-25,Travel,Store,25,Female,Legacy
2995,2021-09-19,424.12,2020-10-25,Travel,Store,25,Female,Legacy
2995,2021-06-04,11.37,2020-10-25,Travel,Store,25,Female,Legacy
2995,2021-05-07,190.86,2020-10-25,Travel,Store,25,Female,Legacy
2995,2021-04-23,119.41,2020-10-25,Travel,Store,25,Female,Legacy
2996,2020-07-17,82.64,2020-05-24,Travel,Web,36,Female,Legacy
2996,2020-09-27,277.82,2020-05-24,Travel,Web,36,Female,Legacy
2996,2020-07-01,113.85,2020-05-24,Travel,Web,36,Female,Legacy
2996,2020-10-09,89.99,2020-05-24,Travel,Web,36,Female,Legacy
2996,2020-10-02,57.64,2020-05-24,Travel,Web,36,Female,Legacy
2996,2021-01-14,25.61,2020-05-24,Travel,Web,36,Female,Legacy
2996,2020-10-31,692.27,2020-05-24,Travel,Web,36,Female,Legacy
2997,2020-07-30,738.79,2020-01-26,E-commerce,Mobile,55,Female,Legacy
2997,2020-12-20,144.81,2020-01-26,E-commerce,Mobile,55,Female,Legacy
2998,2020-11-29,55.51,2020-08-16,SaaS,Store,46,Female,Legacy
2998,2021-05-12,139.84,2020-08-16,SaaS,Store,46,Female,Legacy
2998,2021-05-16,324.0,2020-08-16,SaaS,Store,46,Female,Legacy
2998,2020-11-27,70.63,2020-08-16,SaaS,Store,46,Female,Legacy
2998,2021-02-05,41.57,2020-08-16,SaaS,Store,46,Female,Legacy
2998,2021-03-28,98.37,2020-08-16,SaaS,Store,46,Female,Legacy
2999,2021-03-18,515.81,2020-07-05,E-commerce,Store,40,Male,Legacy
2999,2020-09-19,185.08,2020-07-05,E-commerce,Store,40,Male,Legacy
2999,2020-07-08,68.36,2020-07-05,E-commerce,Store,40,Male,Legacy
3000,2020-09-06,268.48,2020-02-16,SaaS,Web,64,Female,Legacy
3000,2020-11-22,323.71,2020-02-16,SaaS,Web,64,Female,Legacy
3000,2020-11-16,2.55,2020-02-16,SaaS,Web,64,Female,Legacy
3000,2020-04-14,155.56,2020-02-16,SaaS,Web,64,Female,Legacy
3001,2020-07-04,175.4,2020-02-09,E-commerce,Store,49,Female,Legacy
3001,2020-12-19,127.38,2020-02-09,E-commerce,Store,49,Female,Legacy
3001,2020-12-21,146.37,2020-02-09,E-commerce,Store,49,Female,Legacy
3002,2020-05-07,247.04,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2020-11-21,322.92,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2021-01-19,27.67,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2020-09-27,69.31,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2021-03-16,187.9,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2020-11-08,188.45,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2020-07-27,55.24,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2021-03-20,54.41,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2021-02-27,57.99,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2021-02-22,333.96,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3002,2021-02-28,360.38,2020-04-12,E-commerce,Mobile,27,Male,Legacy
3003,2020-10-15,210.01,2020-05-03,E-commerce,Store,44,Male,Legacy
3004,2021-02-04,324.43,2020-08-09,Travel,Web,18,Female,Legacy
3004,2021-08-02,244.68,2020-08-09,Travel,Web,18,Female,Legacy
3004,2020-10-26,3.27,2020-08-09,Travel,Web,18,Female,Legacy
3004,2020-12-19,327.97,2020-08-09,Travel,Web,18,Female,Legacy
3004,2021-01-19,363.99,2020-08-09,Travel,Web,18,Female,Legacy
3004,2020-12-01,163.45,2020-08-09,Travel,Web,18,Female,Legacy
3004,2021-05-13,53.27,2020-08-09,Travel,Web,18,Female,Legacy
3004,2020-09-29,100.98,2020-08-09,Travel,Web,18,Female,Legacy
3004,2020-10-31,215.71,2020-08-09,Travel,Web,18,Female,Legacy
3004,2021-05-19,251.52,2020-08-09,Travel,Web,18,Female,Legacy
3004,2021-05-22,63.09,2020-08-09,Travel,Web,18,Female,Legacy
3005,2020-06-16,222.0,2020-03-15,Retail,Web,56,Male,Legacy
3005,2020-06-18,185.66,2020-03-15,Retail,Web,56,Male,Legacy
3005,2020-09-07,350.89,2020-03-15,Retail,Web,56,Male,Legacy
3005,2020-04-30,22.77,2020-03-15,Retail,Web,56,Male,Legacy
3005,2020-07-19,45.01,2020-03-15,Retail,Web,56,Male,Legacy
3005,2020-12-05,43.61,2020-03-15,Retail,Web,56,Male,Legacy
3006,2021-04-08,257.89,2020-05-17,E-commerce,Store,46,Female,Legacy
3006,2020-11-29,42.27,2020-05-17,E-commerce,Store,46,Female,Legacy
3006,2020-10-23,31.51,2020-05-17,E-commerce,Store,46,Female,Legacy
3006,2020-12-10,37.48,2020-05-17,E-commerce,Store,46,Female,Legacy
3006,2020-06-25,60.77,2020-05-17,E-commerce,Store,46,Female,Legacy
3006,2020-11-22,283.44,2020-05-17,E-commerce,Store,46,Female,Legacy
3007,2020-08-28,317.21,2020-06-14,Travel,Mobile,62,Male,Legacy
3007,2020-12-16,339.4,2020-06-14,Travel,Mobile,62,Male,Legacy
3007,2021-01-13,268.09,2020-06-14,Travel,Mobile,62,Male,Legacy
3008,2021-01-06,169.94,2020-04-12,Retail,Mobile,20,Male,Legacy
3009,2021-06-08,73.56,2020-11-29,Retail,Web,64,Female,Legacy
3009,2021-03-14,16.52,2020-11-29,Retail,Web,64,Female,Legacy
3009,2021-07-17,137.34,2020-11-29,Retail,Web,64,Female,Legacy
3009,2021-09-23,484.82,2020-11-29,Retail,Web,64,Female,Legacy
3009,2020-12-26,12.38,2020-11-29,Retail,Web,64,Female,Legacy
3010,2020-04-06,180.87,2020-02-16,E-commerce,Web,54,Male,Legacy
3010,2020-07-28,24.51,2020-02-16,E-commerce,Web,54,Male,Legacy
3010,2021-01-05,76.33,2020-02-16,E-commerce,Web,54,Male,Legacy
3010,2021-01-05,120.42,2020-02-16,E-commerce,Web,54,Male,Legacy
3010,2021-01-02,46.65,2020-02-16,E-commerce,Web,54,Male,Legacy
3011,2020-12-15,304.45,2020-05-24,SaaS,Mobile,48,Female,Legacy
3011,2021-02-16,30.91,2020-05-24,SaaS,Mobile,48,Female,Legacy
3011,2021-04-26,129.57,2020-05-24,SaaS,Mobile,48,Female,Legacy
3011,2021-03-13,112.39,2020-05-24,SaaS,Mobile,48,Female,Legacy
3011,2020-08-04,50.67,2020-05-24,SaaS,Mobile,48,Female,Legacy
3012,2021-03-02,168.02,2020-10-18,SaaS,Store,28,Male,Legacy
3012,2021-05-12,7.71,2020-10-18,SaaS,Store,28,Male,Legacy
3012,2021-06-23,113.07,2020-10-18,SaaS,Store,28,Male,Legacy
3012,2021-06-28,97.67,2020-10-18,SaaS,Store,28,Male,Legacy
3012,2021-09-11,545.05,2020-10-18,SaaS,Store,28,Male,Legacy
3012,2020-11-02,211.48,2020-10-18,SaaS,Store,28,Male,Legacy
3013,2020-10-02,260.75,2020-06-28,SaaS,Store,39,Female,Legacy
3013,2021-01-02,36.98,2020-06-28,SaaS,Store,39,Female,Legacy
3013,2020-11-11,132.05,2020-06-28,SaaS,Store,39,Female,Legacy
3013,2021-01-30,205.52,2020-06-28,SaaS,Store,39,Female,Legacy
3013,2021-06-02,14.55,2020-06-28,SaaS,Store,39,Female,Legacy
3014,2021-04-18,88.87,2020-11-01,E-commerce,Store,35,Male,Legacy
3014,2021-04-01,84.27,2020-11-01,E-commerce,Store,35,Male,Legacy
3014,2021-05-16,109.34,2020-11-01,E-commerce,Store,35,Male,Legacy
3014,2020-11-13,19.8,2020-11-01,E-commerce,Store,35,Male,Legacy
3014,2021-06-17,411.05,2020-11-01,E-commerce,Store,35,Male,Legacy
3015,2021-03-02,108.5,2020-04-05,SaaS,Store,52,Female,Legacy
3015,2020-05-22,30.38,2020-04-05,SaaS,Store,52,Female,Legacy
3016,2021-01-17,2.99,2020-09-13,Travel,Mobile,23,Female,Legacy
3016,2020-11-04,82.35,2020-09-13,Travel,Mobile,23,Female,Legacy
3016,2021-03-31,207.0,2020-09-13,Travel,Mobile,23,Female,Legacy
3016,2020-10-16,553.94,2020-09-13,Travel,Mobile,23,Female,Legacy
3016,2020-10-28,7.9,2020-09-13,Travel,Mobile,23,Female,Legacy
3017,2020-06-09,58.41,2020-05-24,Travel,Web,20,Female,Legacy
3017,2021-03-16,158.73,2020-05-24,Travel,Web,20,Female,Legacy
3017,2021-02-02,1117.63,2020-05-24,Travel,Web,20,Female,Legacy
3017,2021-05-23,94.0,2020-05-24,Travel,Web,20,Female,Legacy
3017,2021-02-11,249.68,2020-05-24,Travel,Web,20,Female,Legacy
3018,2021-04-19,224.46,2020-05-03,Travel,Web,22,Female,Legacy
3018,2020-06-28,125.57,2020-05-03,Travel,Web,22,Female,Legacy
3019,2021-01-21,34.29,2020-02-02,Travel,Store,26,Male,Legacy
3019,2020-02-27,163.49,2020-02-02,Travel,Store,26,Male,Legacy
3019,2020-08-10,77.99,2020-02-02,Travel,Store,26,Male,Legacy
3019,2020-08-13,263.46,2020-02-02,Travel,Store,26,Male,Legacy
3019,2020-11-17,14.61,2020-02-02,Travel,Store,26,Male,Legacy
3020,2020-11-28,245.38,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-06-19,319.63,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-12-18,39.73,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-09-17,316.22,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-04-11,132.85,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-12-20,13.16,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-03-13,401.14,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-12-04,32.47,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-04-20,36.02,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-05-05,182.63,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2020-12-22,131.22,2020-01-19,Retail,Mobile,45,Female,Legacy
3020,2021-01-02,349.94,2020-01-19,Retail,Mobile,45,Female,Legacy
3021,2020-12-08,58.17,2020-06-07,Travel,Mobile,36,Male,Legacy
3021,2020-10-11,35.26,2020-06-07,Travel,Mobile,36,Male,Legacy
3021,2020-10-22,43.87,2020-06-07,Travel,Mobile,36,Male,Legacy
3022,2020-11-12,65.74,2020-06-28,SaaS,Store,45,Male,Legacy
3022,2021-02-13,78.11,2020-06-28,SaaS,Store,45,Male,Legacy
3022,2021-04-23,240.65,2020-06-28,SaaS,Store,45,Male,Legacy
3023,2021-02-24,76.41,2020-09-13,E-commerce,Store,44,Female,Legacy
3024,2021-02-20,66.3,2020-06-14,SaaS,Store,30,Female,Legacy
3024,2020-11-28,57.52,2020-06-14,SaaS,Store,30,Female,Legacy
3024,2020-11-03,47.7,2020-06-14,SaaS,Store,30,Female,Legacy
3024,2020-12-28,55.39,2020-06-14,SaaS,Store,30,Female,Legacy
