CustomerID,num_txns,purchase_span,num_days,avg_qty,total_spent,avg_spent,online_spent,offline_spent,avg_discount,num_coupons,category_diversity,common_month,base_clv,spent_bucket,discount_bucket,predicted_clv,segment
15271,16,100,40,6.6,3618.31,90.45775,86670.79999999999,136000.0,10.0,8,9,4,163.3000663461553,High,Low,270.19315,Medium Value
15279,7,78,21,3.5238095238095237,1605.31,76.44333333333333,54119.57,46000.0,10.0,4,4,7,257.6312966864577,Med,Low,265.3783,Medium Value
15281,27,50,55,4.509090909090909,3531.24,64.20436363636364,92199.7,190000.0,19.09090909090909,11,9,8,158.07101186076372,High,Mid,453.86304,Medium Value
15290,7,85,19,1.2105263157894737,513.54,27.028421052631575,23789.51,51500.0,25.263157894736842,8,7,8,21.444548304108267,Low,Extreme,93.140686,Low Value
15291,13,286,35,2.657142857142857,904.04,25.829714285714285,68529.45,91000.0,22.0,12,8,8,152.81669320482152,Low,High,338.21182,Medium Value
15296,30,1,61,3.459016393442623,6875.67,112.71590163934427,134398.21,172500.0,30.0,6,6,9,1492.7995631770254,VIP,Extreme,948.59674,High Value
15298,17,167,39,4.666666666666667,1871.4599999999998,47.98615384615384,71365.18,97500.0,13.58974358974359,11,9,4,157.93730564454944,Med,Low,231.27708,Low Value
15311,291,351,587,7.173764906303237,75937.55,129.36550255536628,1291619.45,1789000.0,20.41166380789022,37,17,12,12201.371432813228,VIP,High,12094.323,High Value
15312,5,1,17,1.588235294117647,522.5,30.735294117647058,38654.869999999995,34000.0,10.0,5,5,7,56.264464896751754,Low,Low,-16.31519,Low Value
15332,17,50,35,6.6,2590.08,74.00228571428572,61429.51,104500.0,19.714285714285715,6,6,2,8.54364067716037,Med,Mid,4.8681192,Low Value
15351,24,3,53,40.75471698113208,20858.43,393.55528301886795,48094.06,159000.0,20.0,7,8,2,456.0086177314095,VIP,Mid,597.7352,Medium Value
15356,58,71,115,6.095652173913043,9328.55,81.11782608695651,151488.77,168000.0,24.636363636363637,15,13,5,308.62438794266143,VIP,High,1084.1482,High Value
15358,69,236,122,2.319672131147541,10528.4,86.2983606557377,197067.38,310500.0,13.5,18,13,7,2203.0917563131657,VIP,Low,1842.4921,High Value
15373,16,265,24,9.541666666666666,2425.33,101.05541666666666,35363.0,51500.0,18.75,12,7,2,252.1622725263062,Med,Mid,393.9651,Medium Value
15379,62,104,138,3.4565217391304346,10083.78,73.0708695652174,264614.1,391000.0,23.529411764705884,16,12,6,719.2530937203438,VIP,High,1147.9375,High Value
15384,13,126,22,7.590909090909091,1714.61,77.93681818181818,66005.72,71400.0,28.095238095238095,6,7,6,236.37044559332662,Med,Extreme,239.77525,Low Value
15392,10,20,20,1.75,1617.73,80.8865,15371.99,13000.0,30.0,7,8,6,35.46422246065552,Med,Extreme,-42.02983,Low Value
15415,38,1,48,1.2708333333333333,7344.68,153.01416666666668,181077.88,120000.0,20.0,3,3,11,178.57768231847038,VIP,Mid,386.87143,Medium Value
15422,4,2,6,1.0,344.48,57.413333333333334,8618.97,18000.0,30.0,5,5,9,6.983834022490722,Low,Extreme,92.06069,Low Value
15426,33,19,87,5.057471264367816,6202.37,71.2916091954023,179146.88,303000.0,20.11764705882353,9,10,2,12.10436903078166,VIP,High,88.59366,Low Value
15460,33,1,58,4.724137931034483,6221.18,107.26172413793104,66103.5,145000.0,10.0,7,8,7,594.1220400508676,VIP,Low,762.0866,Medium Value
15464,68,1,157,5.343949044585988,12865.57,81.94630573248408,175249.19,392500.0,10.0,10,12,7,1538.5256580091773,VIP,Low,1737.2703,High Value
15465,11,237,21,4.190476190476191,1431.86,68.18380952380951,35676.78,65500.0,20.476190476190474,8,5,2,196.22177656830044,Low,High,249.76036,Low Value
15485,12,210,43,7.674418604651163,2413.72,56.133023255813946,114551.29,175000.0,14.651162790697674,12,10,1,270.23959419792084,Med,Low,313.48007,Medium Value
15497,9,46,11,1.2727272727272727,1628.37,148.03363636363636,31212.780000000002,38000.0,10.909090909090908,6,5,10,13.894657326181203,Med,Low,197.31459,Low Value
15498,85,207,163,3.1349693251533743,11345.37,69.60349693251534,476924.16,470000.0,24.233128834355828,16,10,9,2059.028462377623,VIP,High,2275.3188,High Value
15502,22,15,40,9.875,4171.98,104.2995,85197.0,124000.0,30.0,9,9,3,71.65787990918282,High,Extreme,203.54465,Low Value
15513,18,309,46,8.391304347826088,4418.95,96.0641304347826,80150.62,148000.0,16.956521739130434,12,8,8,730.8728456617769,High,Mid,741.32983,Medium Value
15514,52,25,113,4.654867256637168,6465.1900000000005,57.214070796460184,146164.47,317000.0,19.38053097345133,13,10,5,256.4963581290322,VIP,Mid,348.47556,Medium Value
15518,28,65,67,2.2686567164179103,3907.95,58.3276119402985,142659.77,234500.0,16.818181818181817,13,10,8,887.5759947097263,High,Mid,655.2403,Medium Value
15527,17,132,27,1.5185185185185186,2855.7,105.76666666666667,59104.08,81000.0,13.333333333333334,9,7,7,1306.3527314661771,Med,Low,715.41675,Medium Value
15529,42,181,76,4.342105263157895,8177.7,107.60131578947369,116420.47,213000.0,29.473684210526315,10,10,9,1611.2671415653742,VIP,Extreme,1813.9943,High Value
15532,29,1,50,1.84,5998.46,119.9692,72790.22,175000.0,30.0,7,9,6,535.7736150679215,High,Extreme,597.2755,Medium Value
15535,30,139,41,1.5365853658536586,3952.2799999999997,96.3970731707317,51537.53,105000.0,29.51219512195122,9,8,9,844.6051034195665,High,Extreme,973.6261,High Value
15547,48,195,90,3.966666666666667,7672.31,85.2478888888889,187101.17,295000.0,20.0,8,9,5,2309.2896380151105,VIP,Mid,1573.0654,High Value
15549,33,9,62,4.193548387096774,9138.48,147.3948387096774,80515.81999999999,246500.0,20.0,9,10,11,3914.144595040725,VIP,Mid,3767.5005,High Value
15555,49,76,96,2.5,5653.17,58.8871875,125797.68,343500.0,16.27659574468085,13,10,4,225.4653909272075,High,Mid,287.0234,Medium Value
15570,57,193,144,5.798611111111111,17853.21,123.98062499999999,333743.19,410500.0,24.154929577464788,13,11,2,1697.668358161715,VIP,High,1898.7474,High Value
15574,64,140,159,3.088050314465409,9984.91,62.79817610062893,157885.86,235000.0,14.779874213836479,16,11,1,130.1775337987531,VIP,Low,552.60455,Medium Value
15579,18,1,26,1.3461538461538463,3706.75,142.56730769230768,61064.38,65000.0,20.0,6,7,11,958.8833135285047,High,Mid,941.9492,High Value
15581,17,96,49,2.836734693877551,2637.8,53.83265306122449,65611.65,110500.0,10.0,6,9,7,254.83776618903673,Med,Low,287.1829,Medium Value
15596,18,202,43,5.627906976744186,3151.54,73.29162790697674,53489.189999999995,150500.0,20.238095238095237,12,9,4,813.833609377937,High,High,570.3154,Medium Value
15601,88,300,157,10.528662420382165,16461.63,104.85114649681529,322425.5,434000.0,17.142857142857142,22,14,1,2799.502412909207,VIP,Mid,2561.5613,High Value
15602,12,258,17,1.1764705882352942,1370.28,80.60470588235295,24430.82,41500.0,22.352941176470587,9,6,11,317.01544886565244,Low,High,561.94403,Medium Value
15615,20,79,50,8.06,4154.47,83.08940000000001,113615.0,150000.0,25.0,13,10,6,680.3781033949388,High,Extreme,453.53043,Medium Value
15640,47,203,115,6.556521739130435,9632.14,83.75773913043477,271180.41000000003,255000.0,14.0,18,12,7,1010.4275344899498,VIP,Low,1607.6182,High Value
15649,2,138,2,1.0,82.35,41.175,3671.1800000000003,3500.0,25.0,2,2,3,1.5211058038919392,Low,Extreme,32.533806,Low Value
15658,17,334,28,5.714285714285714,4537.8099999999995,162.06464285714284,38025.51,99000.0,17.142857142857142,7,6,1,578.8770897619928,High,Mid,614.5487,Medium Value
15661,5,103,5,1.6,1372.0,274.4,6149.28,10000.0,18.0,3,2,11,484.36622748003873,Low,Mid,661.79694,Medium Value
15687,22,100,45,9.555555555555555,5393.02,119.8448888888889,101357.95999999999,146500.0,25.11111111111111,14,10,12,2170.2123850194475,High,Extreme,2295.9087,High Value
15694,12,324,24,3.5416666666666665,2493.46,103.89416666666666,51208.12,70500.0,15.416666666666666,6,4,8,439.443966570748,Med,Mid,474.4857,Medium Value
15696,28,74,48,1.2291666666666667,3490.58,72.72041666666667,87640.99,136000.0,26.458333333333332,12,8,9,819.7742886949599,High,Extreme,673.0061,Medium Value
15708,47,288,96,5.739583333333333,8272.31,86.16989583333333,174344.0,284500.0,20.0,9,11,2,2235.0590708640316,VIP,Mid,1535.0239,High Value
15713,5,47,10,2.1,996.74,99.674,25145.65,23500.0,11.0,3,3,4,1.3388129972332061,Low,Low,-27.9884,Low Value
15716,22,1,38,2.0,2289.37,60.24657894736842,85120.66,114000.0,20.0,9,11,2,43.679799616689294,Med,Mid,-94.26448,Low Value
15719,95,144,175,4.548571428571429,15960.02,91.20011428571429,226744.01,579500.0,18.160919540229884,13,11,7,6090.472459826339,VIP,Mid,5110.577,High Value
15727,37,75,99,7.575757575757576,6835.5,69.04545454545455,157821.6,281000.0,26.767676767676768,15,10,6,816.5229976153266,VIP,Extreme,771.8722,Medium Value
15738,15,310,37,2.3783783783783785,2087.66,56.42324324324324,43927.39,84000.0,19.18918918918919,12,6,1,432.66779923373514,Med,Mid,297.54407,Medium Value
15750,12,21,21,1.9523809523809523,2124.7400000000002,101.17809523809525,22461.239999999998,46000.0,28.095238095238095,8,7,3,1.9411081875442922,Med,Extreme,-111.99666,Low Value
15769,6,179,12,3.0,762.63,63.5525,17409.09,33000.0,17.5,5,4,8,105.91898603755293,Low,Mid,168.1232,Low Value
15777,6,160,8,1.375,562.78,70.3475,8816.53,15500.0,18.75,5,4,5,7.138903563483548,Low,Mid,147.28844,Low Value
15808,123,311,210,4.233333333333333,20041.11,95.43385714285715,448836.95,660000.0,20.95693779904306,22,14,2,3304.1266377819748,VIP,High,2758.528,High Value
15811,12,70,23,1.434782608695652,1145.36,49.79826086956521,40047.6,74500.0,16.08695652173913,6,4,4,53.361563470623224,Low,Mid,-52.113754,Low Value
15820,9,1,17,8.058823529411764,1737.73,102.21941176470588,25289.809999999998,59500.0,10.0,4,5,10,363.5345251569302,Med,Low,374.09872,Medium Value
15823,9,183,17,1.1764705882352942,635.8,37.4,39743.18,41000.0,10.0,5,5,7,140.90053423496798,Low,Low,209.60509,Low Value
15827,22,309,29,1.3103448275862069,3077.58,106.12344827586206,58691.12,65500.0,15.172413793103448,11,7,11,680.0180561832013,Med,Low,767.072,Medium Value
15831,3,1,18,3.0,1003.38,55.74333333333333,25192.55,53500.0,30.0,5,6,9,317.13313179192954,Low,Extreme,113.155975,Low Value
15838,5,319,6,3.1666666666666665,480.21,80.035,13547.779999999999,15000.0,26.666666666666668,4,4,3,123.07077380410682,Low,Extreme,280.25037,Medium Value
15854,14,208,25,1.52,2564.78,102.59120000000001,51910.049999999996,67500.0,24.0,11,9,5,583.0233176700496,Med,High,510.18478,Medium Value
15856,32,90,54,1.7777777777777777,4231.45,78.36018518518519,113153.67,171000.0,13.333333333333334,10,8,4,261.5553787465012,High,Low,347.1414,Medium Value
15864,8,19,9,1.2222222222222223,1290.81,143.42333333333332,7150.05,34500.0,23.333333333333332,4,3,11,617.7085424027146,Low,High,514.58246,Medium Value
15867,78,250,138,2.2246376811594204,11924.49,86.40934782608696,252902.36000000002,404000.0,16.861313868613138,16,13,7,1999.5273233388157,VIP,Mid,2043.2003,High Value
15880,46,2,106,10.0,12702.21,119.83216981132075,78924.45999999999,371000.0,20.0,7,10,2,2.907038039405283,VIP,Mid,487.55557,Medium Value
15881,19,218,32,2.71875,4237.22,132.413125,57389.909999999996,109500.0,27.5,9,6,12,1370.602496370031,High,Extreme,1508.4507,High Value
15882,11,1,17,6.411764705882353,1715.68,100.92235294117647,18563.98,34000.0,30.0,5,5,3,15.384552664049556,Med,Extreme,-110.0829,Low Value
15894,25,1,38,3.1315789473684212,3464.3,91.16578947368421,66936.93,144500.0,20.0,6,7,2,53.61366802742049,High,Mid,-5.4693336,Low Value
15898,38,17,64,1.140625,4591.7699999999995,71.74640624999999,80665.29,157500.0,30.0,6,7,3,17.046366440458907,High,Extreme,166.03717,Low Value
15916,27,148,48,1.5833333333333333,3626.51,75.55229166666668,55548.41,136500.0,16.875,9,6,8,588.8142701892002,High,Mid,647.44495,Medium Value
15922,6,12,12,1.4166666666666667,649.31,54.10916666666666,6719.570000000001,56000.0,10.0,4,5,1,2.4620503159636518,Low,Low,-163.30042,Low Value
15939,7,106,18,3.2222222222222223,1067.09,59.282777777777774,41707.67,50500.0,22.77777777777778,9,6,8,314.76532647228197,Low,High,172.53757,Low Value
15953,11,174,27,1.6666666666666667,2337.51,86.57444444444445,42986.08,91500.0,25.925925925925927,5,4,3,55.82441312941345,Med,Extreme,146.49646,Low Value
15973,3,112,5,5.8,305.52,61.104,8766.4,10000.0,26.0,5,5,3,28.585904138350596,Low,Extreme,19.660036,Low Value
15983,38,141,81,5.518518518518518,5839.57,72.09345679012345,235113.53,241000.0,13.037974683544304,11,9,1,160.52430450308165,High,Low,403.09735,Medium Value
15984,5,131,17,1.0588235294117647,668.17,39.304117647058824,37745.77,34000.0,15.882352941176471,8,8,7,17.63719141317896,Low,Mid,163.08005,Low Value
15996,9,1,32,1.375,830.76,25.96125,56168.9,95500.0,10.0,5,6,4,30.952503605617906,Low,Low,-83.095604,Low Value
16011,33,243,50,1.58,6053.48,121.0696,87616.18,155000.0,17.6,13,8,4,1278.724843439074,High,Mid,867.74695,High Value
16013,8,179,12,1.25,452.19,37.6825,18206.0,20100.0,25.0,6,4,6,26.77969130370479,Low,Extreme,139.20155,Low Value
16016,33,6,70,6.885714285714286,6401.0,91.44285714285714,209679.58,140500.0,21.014492753623188,12,9,3,54.60897433552473,VIP,High,150.20145,Low Value
16019,9,206,27,1.3703703703703705,946.83,35.06777777777778,56595.22,58500.0,17.037037037037038,5,4,8,260.32787793451996,Low,Mid,295.35825,Medium Value
16029,31,358,52,2.730769230769231,5099.61,98.06942307692307,82088.07,161300.0,21.836734693877553,11,8,6,792.0520853671862,High,High,969.4697,High Value
16033,50,216,141,3.49645390070922,7502.42,53.20865248226951,272247.14,321500.0,19.214285714285715,18,11,7,1103.4279009984764,VIP,Mid,1537.128,High Value
16042,5,209,6,2.3333333333333335,531.48,88.58,10758.42,17000.0,13.333333333333334,2,2,1,49.93930419060785,Low,Low,79.43628,Low Value
16059,21,170,49,3.693877551020408,2556.52,52.17387755102041,67840.56,113500.0,30.0,7,9,9,339.33916214469235,Med,Extreme,569.4526,Medium Value
16065,39,1,74,1.4864864864864864,7328.62,99.0354054054054,127897.22,222000.0,10.0,8,9,4,42.643140020424376,VIP,Low,391.05563,Medium Value
16109,3,1,3,1.6666666666666667,759.39,253.13,9698.61,12500.0,30.0,2,2,12,857.0271089450849,Low,Extreme,776.94403,Medium Value
16110,69,1,115,2.1913043478260867,12657.84,110.06817391304348,296225.88,402500.0,30.0,9,9,12,6715.69826203628,VIP,Extreme,6283.915,High Value
16112,5,27,10,1.5,933.75,93.375,17736.84,32000.0,18.0,4,3,8,69.79839183913231,Low,Mid,54.897503,Low Value
16122,8,141,19,1.263157894736842,635.12,33.427368421052634,43476.82,51500.0,25.263157894736842,7,5,3,72.62892841622319,Low,Extreme,65.538246,Low Value
16124,8,12,16,1.4375,889.95,55.621875,31089.329999999998,42000.0,20.0,5,5,11,285.40530011608456,Low,Mid,367.7418,Medium Value
16133,7,19,13,1.5384615384615385,1211.9499999999998,93.22692307692306,37461.21,46500.0,11.538461538461538,4,3,10,52.72936438011237,Low,Low,258.885,Medium Value
16134,12,33,19,4.0,2422.28,127.4884210526316,41034.39,63500.0,26.842105263157894,4,3,6,102.12226869543771,Med,Extreme,90.122215,Low Value
16143,12,128,28,2.5357142857142856,3094.39,110.51392857142856,55806.549999999996,87000.0,21.785714285714285,13,9,3,109.0789552519201,Med,High,332.8266,Medium Value
16145,17,77,38,1.6578947368421053,2354.84,61.96947368421053,70543.20999999999,53500.0,19.166666666666668,9,7,7,168.73653344434942,Med,Mid,257.12598,Medium Value
16150,14,182,26,3.769230769230769,1979.83,76.14730769230769,32927.560000000005,21400.0,11.538461538461538,9,8,1,44.67826355462913,Med,Low,154.2383,Low Value
16161,64,281,124,2.75,11501.39,92.75314516129032,277252.35,352000.0,27.459016393442624,14,12,6,2625.539499918615,VIP,Extreme,2588.1562,High Value
16168,3,245,8,8.75,497.30999999999995,62.16374999999999,12114.96,21500.0,13.75,6,6,10,58.10153834507801,Low,Low,414.86588,Medium Value
16191,15,191,36,1.4722222222222223,1360.42,37.78944444444445,78252.36,70000.0,21.666666666666668,11,8,8,323.8707934123909,Low,High,376.7282,Medium Value
16203,11,204,12,1.8333333333333333,1593.39,132.7825,12010.02,14500.0,10.833333333333334,4,4,1,4.761666255745123,Med,Low,142.20746,Low Value
16210,20,343,42,1.5476190476190477,3888.67,92.58738095238095,110948.67,148500.0,21.428571428571427,12,9,1,651.191443008615,High,High,656.82025,Medium Value
16218,17,1,28,1.4285714285714286,3799.28,135.68857142857144,49547.32000000001,126000.0,10.0,4,4,1,4.125326497041549,High,Low,-93.55815,Low Value
16222,71,1,137,2.4525547445255476,11173.14,81.55576642335765,202640.83000000002,479500.0,10.0,8,9,10,426.4720068978915,VIP,Low,1553.0674,High Value
16233,6,149,12,2.0,682.99,56.91583333333333,24919.9,30500.0,20.833333333333332,7,6,8,113.01376250783156,Low,High,205.87622,Low Value
16235,7,14,9,1.1111111111111112,838.47,93.16333333333334,13206.72,22500.0,22.22222222222222,5,3,8,45.817354408603634,Low,High,35.90065,Low Value
16241,30,157,71,4.563380281690141,5861.48,82.55605633802816,228610.75999999998,156000.0,11.971830985915492,10,8,7,811.6107424096554,High,Low,838.1359,High Value
16244,28,1,63,1.4285714285714286,5300.43,84.13380952380953,140831.88,189000.0,10.0,5,6,1,68.24882509461074,High,Low,113.25022,Low Value
16252,12,1,21,1.380952380952381,1598.87,76.13666666666666,38973.99,63000.0,10.0,7,8,4,3.5053326407035597,Med,Low,-136.53123,Low Value
16255,24,90,60,1.7333333333333334,4295.25,71.5875,83648.48,172000.0,10.0,9,10,7,510.63598634099515,High,Low,584.26215,Medium Value
16306,7,130,15,1.2666666666666666,391.87,26.124666666666666,12302.56,23500.0,21.428571428571427,6,6,8,61.08479814058358,Low,High,166.87845,Low Value
16316,17,33,21,1.2857142857142858,2317.31,110.34809523809524,54864.11,72000.0,29.047619047619047,3,2,6,3.2026366076212764,Med,Extreme,158.28387,Low Value
16326,14,106,43,1.627906976744186,1879.22,43.702790697674416,81917.9,122500.0,20.0,10,12,8,687.0005069778503,Med,Mid,390.09,Medium Value
16327,54,271,101,1.9306930693069306,9196.49,91.05435643564356,222521.66,371000.0,20.0,9,11,2,1469.3684995724086,VIP,Mid,1541.575,High Value
16350,13,117,25,1.16,944.48,37.7792,45045.700000000004,89000.0,18.8,9,8,8,216.451497876766,Low,Mid,276.15506,Medium Value
16353,9,308,13,1.6153846153846154,843.8,64.9076923076923,18975.55,34000.0,20.76923076923077,7,4,8,171.79037270289703,Low,High,178.47005,Low Value
16359,4,13,5,1.0,62.07,12.414,5946.85,12500.0,22.0,4,3,8,2.7245999715579643,Low,High,5.236544,Low Value
16365,6,74,7,2.0,484.09000000000003,69.1557142857143,18780.039999999997,15500.0,30.0,3,3,3,7.811567110882926,Low,Extreme,-62.462418,Low Value
16385,9,1,21,2.0,788.36,37.54095238095238,25693.5,52500.0,10.0,7,8,4,28.068581473894945,Low,Low,-170.84785,Low Value
16393,13,72,22,9.181818181818182,1314.52,59.75090909090909,43924.060000000005,71000.0,20.0,5,6,5,26.770187909767607,Low,Mid,20.974081,Low Value
16395,39,29,60,3.5833333333333335,6562.08,109.368,103905.39000000001,180000.0,23.166666666666668,12,10,8,1382.3975287859766,VIP,High,873.5288,High Value
16402,27,1,57,2.8596491228070176,5175.15,90.7921052631579,136144.57,199500.0,20.0,7,9,2,79.6280638918042,High,Mid,251.57426,Low Value
16409,30,1,48,2.4583333333333335,5066.26,105.54708333333333,114708.0,96000.0,20.0,7,7,11,690.2570237043197,High,Mid,989.9067,High Value
16422,27,281,54,9.314814814814815,4336.18,80.29962962962964,102382.46,137000.0,20.74074074074074,13,8,3,675.7577290523167,High,High,684.99774,Medium Value
16442,29,1,46,1.2608695652173914,4986.63,108.405,45688.53,46000.0,20.0,8,9,5,30.84001476919397,High,Mid,329.0547,Medium Value
16455,13,101,30,4.6,1626.83,54.227666666666664,60240.240000000005,68000.0,20.0,6,7,2,44.11158970121078,Med,Mid,21.101656,Low Value
16456,42,351,62,4.258064516129032,8437.39,136.08693548387095,177475.92,264000.0,24.838709677419356,11,8,12,3739.47693232395,VIP,Extreme,4113.2573,High Value
16477,30,249,59,2.1864406779661016,4577.4,77.58305084745763,116059.74,148300.0,12.372881355932204,14,11,10,812.4996768630087,High,Low,976.35583,High Value
16497,10,73,27,12.296296296296296,2915.33,107.97518518518518,56095.950000000004,94500.0,15.555555555555555,7,5,8,1135.8778672473206,Med,Mid,578.2845,Medium Value
16499,13,44,22,1.9545454545454546,1821.65,82.80227272727274,30643.53,45000.0,15.454545454545455,6,3,4,32.71470078642902,Med,Mid,-79.04388,Low Value
16503,26,89,53,6.0754716981132075,4309.42,81.30981132075472,78098.15000000001,85000.0,20.37735849056604,11,10,5,500.12429826495816,High,High,431.22235,Medium Value
16510,10,1,13,1.6923076923076923,2068.0099999999998,159.0776923076923,11263.109999999999,13000.0,10.0,2,2,1,13.44156890572805,Med,Low,-62.51091,Low Value
16520,32,1,60,3.066666666666667,7195.6,119.92666666666668,100784.94,189000.0,10.0,6,6,4,24.34114223412482,VIP,Low,339.01147,Medium Value
16523,18,1,26,1.8076923076923077,1935.02,74.42384615384616,76102.16,104000.0,20.0,7,7,11,448.1618225803964,Med,Mid,595.0177,Medium Value
16525,27,275,39,1.1025641025641026,3572.8199999999997,91.61076923076922,87578.81,127500.0,28.46153846153846,10,7,12,872.012275748225,High,Extreme,1172.6599,High Value
16531,9,146,14,5.928571428571429,1246.76,89.05428571428571,16804.760000000002,31000.0,14.285714285714286,10,7,10,526.479506032557,Low,Low,476.201,Medium Value
16539,14,158,30,4.1,3412.16,113.73866666666666,60618.96,136500.0,16.0,8,6,1,120.3757940857524,High,Mid,252.54625,Low Value
16546,11,9,12,1.5,1602.3700000000001,133.53083333333333,17457.84,22200.0,10.0,4,4,1,10.001146256236348,Med,Low,-32.030304,Low Value
16550,22,1,51,3.0392156862745097,3387.79,66.42725490196078,59274.99,102000.0,30.0,7,9,3,86.6045233321911,High,Extreme,47.643494,Low Value
16553,5,56,18,14.722222222222221,5843.09,324.61611111111114,19517.78,11000.0,19.444444444444443,5,4,5,590.2427208487173,High,Mid,497.5254,Medium Value
16558,28,197,64,1.6875,3517.33,54.95828125,118456.5,146000.0,23.80952380952381,15,10,3,571.3051052503246,High,High,469.7509,Medium Value
16570,11,195,18,1.6666666666666667,1903.18,105.73222222222222,18849.49,57500.0,28.333333333333332,7,5,12,772.9946363737778,Med,Extreme,848.2259,High Value
16607,8,16,9,4.111111111111111,879.08,97.67555555555556,13484.87,24000.0,30.0,4,4,6,51.958899792802406,Low,Extreme,52.61173,Low Value
16618,24,1,35,1.6857142857142857,4979.54,142.27257142857144,35934.47,105000.0,10.0,9,10,10,338.2430601259223,High,Low,831.2865,High Value
16638,3,182,12,4.166666666666667,278.89,23.24083333333333,14747.419999999998,38500.0,30.0,4,5,9,50.87680919833015,Low,Extreme,350.86014,Medium Value
16656,6,191,11,1.7272727272727273,114.52,10.41090909090909,13682.009999999998,27000.0,12.727272727272727,5,4,4,27.188876697636264,Low,Low,155.50836,Low Value
16670,25,93,52,5.326923076923077,3475.8,66.8423076923077,104511.52,166000.0,25.96153846153846,12,9,6,328.4412013170725,High,Extreme,411.0538,Medium Value
16684,33,179,57,2.3508771929824563,5613.14,98.4761403508772,86722.94,206500.0,29.29824561403509,7,7,12,1808.8719141336696,High,Extreme,2372.5964,High Value
16686,51,1,87,1.4137931034482758,7985.74,91.79011494252873,134297.0,174000.0,10.0,9,10,7,556.9042898447585,VIP,Low,1084.7391,High Value
16700,24,213,52,1.5961538461538463,4047.48,77.83615384615385,126955.28,175000.0,17.307692307692307,8,5,11,1013.241838105865,High,Mid,1111.2227,High Value
16701,9,100,20,1.4,1365.95,68.2975,25409.66,50000.0,20.0,6,6,5,89.21321039902803,Low,Mid,64.183464,Low Value
16705,28,177,60,5.216666666666667,3082.83,51.3805,144438.84,199000.0,29.5,7,6,12,653.8622407043738,Med,Extreme,1336.4603,High Value
16710,28,79,75,4.4,4220.83,56.27773333333333,104059.68,124500.0,27.733333333333334,13,8,3,105.40825488138654,High,Extreme,261.82065,Medium Value
16713,49,100,106,5.339622641509434,7977.66,75.26094339622641,170719.38999999998,242000.0,10.192307692307692,10,12,4,872.9022645980573,VIP,Low,1044.5632,High Value
16717,8,247,18,2.888888888888889,1084.58,60.25444444444444,41452.11,57000.0,13.333333333333334,7,6,4,294.8154386455208,Low,Low,289.93497,Medium Value
16718,28,1,45,1.511111111111111,4459.0199999999995,99.08933333333333,36557.729999999996,157500.0,20.0,8,10,2,26.196874303115234,High,Mid,-10.453861,Low Value
16719,34,137,60,3.933333333333333,5588.96,93.14933333333333,132426.66999999998,142000.0,24.915254237288135,12,9,3,563.4313572664068,High,Extreme,568.7336,Medium Value
16722,22,73,42,1.1666666666666667,2260.16,53.81333333333333,80354.61,95500.0,18.048780487804876,12,9,4,61.389559767575925,Med,Mid,109.12571,Low Value
16725,67,320,133,6.398496240601504,11185.9,84.10451127819549,298801.78,423000.0,24.242424242424242,26,14,6,2694.9806604446044,VIP,High,2496.3655,High Value
16735,26,1,47,2.9574468085106385,2992.72,63.674893617021276,103691.06999999999,141000.0,20.0,7,8,8,49.891652833544555,Med,Mid,308.41818,Medium Value
16745,28,24,58,1.5517241379310345,5324.03,91.79362068965517,99423.67,208500.0,30.0,9,10,12,2280.782087086974,High,Extreme,2154.4915,High Value
16746,27,83,47,1.574468085106383,3074.2400000000002,65.40936170212767,63777.71,123000.0,30.0,7,10,9,465.99194680848495,Med,Extreme,593.98096,Medium Value
16748,9,131,19,2.9473684210526314,1695.69,89.24684210526316,36253.04,63000.0,22.105263157894736,7,6,8,40.02204103816988,Med,High,215.36195,Low Value
16770,45,301,67,1.8955223880597014,8597.52,128.32119402985074,220518.61,165500.0,20.149253731343283,13,7,11,2475.596019348505,VIP,High,2692.044,High Value
16771,57,142,105,3.5904761904761906,10926.69,104.0637142857143,249034.58000000002,369000.0,23.653846153846153,13,10,12,5734.54458352177,VIP,High,5682.992,High Value
16775,19,158,30,1.4,2843.75,94.79166666666667,48392.04,72000.0,26.0,9,7,3,404.6289903560009,Med,Extreme,384.90585,Medium Value
16779,36,258,75,6.08,5490.54,73.2072,136195.87,190500.0,23.2,10,7,5,1171.9592624060367,High,High,793.00446,High Value
16781,14,84,19,1.2105263157894737,2003.57,105.45105263157895,22633.99,25000.0,10.0,2,2,1,2.417240825473307,Med,Low,-17.222336,Low Value
16782,61,233,119,11.563025210084033,9923.52,83.3909243697479,275499.1,387500.0,19.57983193277311,19,10,4,2097.66321158998,VIP,Mid,2055.804,High Value
16795,32,1,66,4.303030303030303,4596.3,69.64090909090909,143650.31999999998,264000.0,10.0,7,10,4,58.99786262275931,High,Low,232.19278,Low Value
16814,36,305,92,3.4565217391304346,7502.61,81.55010869565217,221654.56,282000.0,20.21978021978022,18,10,7,1465.647354301156,VIP,High,1473.3652,High Value
16816,16,158,20,1.2,2828.18,141.409,46022.47,55500.0,22.5,6,5,11,962.0650553456015,Med,High,1100.5431,High Value
16817,13,79,19,4.947368421052632,1617.97,85.15631578947368,31973.780000000002,38500.0,25.555555555555557,7,7,3,35.95107934423911,Med,Extreme,-9.391726,Low Value
