Customer ID,frequency,recency,T,monetary_value,CLV_BGNBD,Units Sold,Revenue,CLV_Linear,CLV_DecisionTree,CLV_XGBoost,CLV_LightGBM,CLV_CatBoost
4822,1.0,8.0,10.0,7.45,7.611930822734327,6,17.12,6.482225282719846,7.611930822734327,7.5843477,5.999864619803904,7.122444296886402
4823,2.0,121.0,273.0,13.245,6.362433968806911,19,44.37,7.186533210174469,6.362433968806911,6.381811,6.676002156832306,6.622620228345852
4824,0.0,0.0,65.0,0.0,,6,10.44,3.365265354590055,2.820447678323929,2.7452278,2.3076586075136056,2.8405736797263055
4825,1.0,340.0,698.0,21.6,2.592110127458847,9,35.28,1.6287950890976575,2.592110127458847,2.5824418,2.512856057990339,2.5718834084256486
4826,2.0,101.0,228.0,10.045,5.710899869475808,12,40.379999999999995,6.83964485191404,6.7984155184073565,6.1342793,6.425913614501328,5.6077426999140805
4828,1.0,305.0,692.0,6.86,1.0339529522675548,9,11.74,-2.390963206525422,1.2306842391455537,1.0692326,1.0376373291481147,0.9246364156357254
4829,1.0,4.0,235.0,13.61,2.919645034213041,9,20.2,4.393383234283803,2.919645034213041,2.9568229,3.076413257042916,2.9797856030193617
4831,0.0,0.0,118.0,0.0,,4,6.34,2.236435355420114,1.0625347642413732,2.1563878,2.1335467790624563,1.9387729350693883
4832,0.0,0.0,218.0,0.0,,3,17.63,1.6854429097810306,1.0625347642413732,0.95761657,1.0216751332704168,0.9604590770385109
4836,1.0,34.0,593.0,6.14,0.5138082486166657,7,13.91,-2.1960863784436677,0.5138082486166657,0.5204149,0.5148148417910566,0.6137238763471098
4838,1.0,419.0,460.0,14.36,3.1880757144325984,10,22.03,3.3646581924210404,3.1880757144325984,3.1739821,2.8957177881159226,3.092700648493597
4841,0.0,0.0,494.0,0.0,,5,10.62,-2.8048796964486113,0.4105308468223392,0.3910542,0.2906746971153087,0.22618741278547283
4843,1.0,336.0,363.0,3.74,1.5464015992455638,5,11.790000000000001,1.9740501722009978,1.5464015992455638,1.5893465,1.3800409152111286,1.6126848835255672
4844,1.0,38.0,514.0,9.57,0.9140984252220239,8,21.43,0.058358935241598076,0.9140984252220239,0.91347975,0.9167686699552823,0.9928134983169228
4846,7.0,444.0,542.0,14.540000000000001,13.760316235227869,34,121.3,15.037506475441386,13.760316235227869,13.781607,13.839281678959727,13.987906325458436
4847,1.0,455.0,516.0,7.2,1.7353813972989232,10,10.05,0.7686686971697831,1.7163691844149742,1.7348677,1.814796294338213,1.7654196307309533
4848,0.0,0.0,210.0,0.0,,3,5.54,0.8309203842727761,1.0625347642413732,0.99911785,1.038762869581522,0.999436982302961
4850,0.0,0.0,591.0,0.0,,4,20.58,-3.4194099292174913,0.31599932901172306,0.04954302,0.11524554384087847,0.2322909376113227
4851,0.0,0.0,110.0,0.0,,4,19.4,3.3986869921858656,2.32659064545856,2.572659,2.2320963075658478,2.161999467688986
4853,7.0,289.0,338.0,11.958571428571428,16.45791855952561,36,89.16,14.347959198299122,16.45791855952561,16.45609,16.110409652935246,16.329081319805553
4855,0.0,0.0,363.0,0.0,,4,29.16,0.5453347353978022,1.6942650673324204,0.9124316,0.5025329662595511,0.5830147161745085
4856,0.0,0.0,31.0,0.0,,4,8.27,3.6415275434511374,4.276645059846402,4.729609,3.3136419006022977,4.020613143760862
4858,3.0,338.0,494.0,4.76,2.568066140504669,14,20.29,2.52679029555348,2.568066140504669,2.601436,2.437928913710381,2.49670972601207
4861,3.0,542.0,604.0,14.133333333333333,6.0113148226356365,14,47.5,5.3856702087314305,6.0113148226356365,5.9198275,5.874532067707401,5.872359083023758
4864,0.0,0.0,164.0,0.0,,4,7.89,1.699637774732399,1.0625347642413732,1.3843416,1.6950412454958932,1.5270496043139596
4868,15.0,641.0,645.0,13.891333333333334,24.27478442998206,65,231.25,29.515060046425774,25.693741001692608,25.09236,24.410730313491605,25.149205504568084
4870,2.0,151.0,241.0,13.155000000000001,7.451538339358355,14,44.31,7.673000326368071,7.451538339358355,7.412867,7.548158561573632,7.588088797188931
4871,2.0,241.0,321.0,5.654999999999999,3.153925960374318,9,21.22,3.9495833908645537,3.153925960374318,3.1508029,3.1382055377601707,3.0857733666514373
4873,2.0,343.0,587.0,9.955,2.9218410365233702,11,37.61,2.554399152201817,2.9218410365233702,2.898526,2.897724300223208,2.9479769232117596
4875,2.0,405.0,552.0,13.114999999999998,4.1783245834382505,13,46.98,4.576727475348916,3.3750296067001937,3.8995686,4.474144413780389,4.36057323803681
4876,1.0,14.0,647.0,25.9,1.1437402203041105,10,34.4,1.3903651276387246,1.1437402203041105,1.1316817,1.1991604410681167,1.2156578472368622
4877,3.0,578.0,606.0,7.363333333333333,3.376358369300979,22,33.35,3.599546137062512,3.376358369300979,3.3760667,3.3789081391454365,3.4871654832897288
4878,3.0,114.0,290.0,8.093333333333334,5.038402517778177,12,37.33,6.207328835562547,5.038402517778177,5.00193,4.846530391513165,4.86001295717206
4879,0.0,0.0,415.0,0.0,,4,13.05,-1.493844566354685,0.562158674561362,0.4208203,0.32925694460044863,0.42403692470237075
4881,3.0,340.0,381.0,12.016666666666666,7.368224922763608,19,43.3,7.112951846752021,7.368224922763608,7.4362416,7.235686139139208,7.198783443579017
4882,0.0,0.0,154.0,0.0,,3,3.34,1.4593101886671336,1.0625347642413732,1.7499309,1.7872037636271483,1.6421108979763455
4884,0.0,0.0,169.0,0.0,,3,14.96,2.1755425671193684,1.0625347642413732,1.3876637,1.5564317697253187,1.4169217139768397
4888,0.0,0.0,324.0,0.0,,6,11.02,-0.3104588858439512,0.7496644682170794,0.5119174,0.6377337694625308,0.569161492004234
4890,1.0,26.0,104.0,4.34,2.9759438252183172,5,7.85,4.019036863983698,2.9759438252183172,2.992657,2.9606655936809982,2.9726850254773027
4891,0.0,0.0,26.0,0.0,,3,4.0,3.351795303293889,4.276645059846402,4.7285166,3.3136419006022977,4.020613143760862
4892,7.0,424.0,689.0,20.752857142857145,12.63148251933362,38,161.82999999999998,17.024726099999615,12.386859597688897,13.464643,12.945992894924643,13.015635458895815
4898,0.0,0.0,462.0,0.0,,4,15.84,-1.9455783220702427,0.6071638539809521,0.2576288,0.30988849539652813,0.2944224657136951
4900,0.0,0.0,664.0,0.0,,4,8.96,-5.4003396897357865,0.2280781283679771,0.19580457,0.14205424262097896,0.2550886560834069
4901,1.0,4.0,312.0,7.82,1.3503939375007472,6,20.060000000000002,2.4107159133071603,1.3503939375007472,1.3256544,1.4709893997623495,1.3111586537243696
4903,5.0,398.0,453.0,13.501999999999999,11.115310339048785,24,77.16,10.79641546922876,11.115310339048785,11.120051,11.110753983619837,10.783139410195432
4906,0.0,0.0,376.0,0.0,,3,9.4,-1.2452260340113197,0.6878891425254019,0.46074653,0.3999120331031581,0.46569722632510935
4907,2.0,164.0,190.0,14.73,10.00668981509079,14,41.31,8.44557561089783,10.00668981509079,9.978512,10.243509601860946,10.002869102904867
4909,1.0,300.0,686.0,7.46,1.0987294535953365,9,18.61,-1.69347827030255,1.0987294535953365,1.0836984,1.1484865969942926,0.9865497414467113
4912,0.0,0.0,256.0,0.0,,3,10.69,0.5828061826779605,0.809695980654187,0.838391,0.7892462129355844,0.576230017057723
4913,6.0,260.0,298.0,17.261666666666667,22.335304984046783,29,120.43,17.18550828225979,23.247491219437368,21.913782,22.34083827957784,22.919449384726985
4914,7.0,253.0,363.0,10.352857142857143,12.69494047460578,32,75.59,12.432092197055344,12.69494047460578,12.714474,12.641187413839319,12.475478900873794
4915,0.0,0.0,407.0,0.0,,2,9.08,-1.7355846571959344,0.562158674561362,0.44800538,0.35419026202725273,0.45106680859374215
4916,2.0,593.0,647.0,18.075,5.139792165845783,14,56.98,5.600369668983461,5.139792165845783,5.1713915,5.107565116760246,5.246098837909897
4917,0.0,0.0,610.0,0.0,,3,12.67,-4.345950609404869,0.31599932901172306,0.24959351,0.11808244922555519,0.27855916601861885
4921,0.0,0.0,318.0,0.0,,3,11.62,-0.23365406963321877,0.6878891425254019,0.64776516,0.6883437350406238,0.5018452577254608
4925,13.0,537.0,722.0,12.464615384615383,14.00727929565316,58,197.3,23.4384174626315,14.00727929565316,14.004531,18.068504664398265,14.65156651575508
4928,0.0,0.0,636.0,0.0,,3,15.29,-4.50951385144314,0.31599932901172306,0.20287398,0.11405096218999357,0.2208815838293372
4929,0.0,0.0,142.0,0.0,,3,19.71,2.944476399182667,1.0625347642413732,1.7482563,1.775250753293157,1.8557293189796589
4932,5.0,246.0,371.0,10.522,9.43586934192545,29,55.78,9.232329885950083,9.915688003937428,8.944302,9.189962233791926,9.418410167969567
4936,0.0,0.0,213.0,0.0,,3,2.14,0.515160287205513,1.0625347642413732,0.98291385,1.038762869581522,0.9584568071103288
4937,0.0,0.0,177.0,0.0,,3,6.01,1.3428711214846771,1.0625347642413732,1.4084182,1.372671037245377,1.095803224739961
4938,4.0,329.0,624.0,13.805,5.78553947909507,27,64.79,6.410273136754674,5.78553947909507,5.799258,5.689612907200322,6.004744427447187
4940,0.0,0.0,139.0,0.0,,3,6.4,1.920264478293722,1.0625347642413732,1.7768154,1.7798510544129806,1.860645282645737
4941,2.0,143.0,325.0,22.715000000000003,9.040202955788462,14,58.83,8.92579450584142,9.040202955788462,8.997057,9.041916219036404,8.745650870825347
4942,0.0,0.0,446.0,0.0,,3,13.32,-1.9368911912990745,0.562158674561362,0.34045565,0.32687679887138144,0.4324471540163728
4943,0.0,0.0,348.0,0.0,,6,7.75,-0.9175970896895329,0.7496644682170794,0.52565926,0.444508211628721,0.6262901776956813
4946,2.0,183.0,518.0,6.96,1.9468413404261011,10,37.02,2.316172251958167,1.9468413404261011,1.9143652,2.111981447171073,1.9302533727350921
4947,5.0,181.0,245.0,13.95,17.08535763015395,27,82.08,13.28876678264297,14.42776648831552,16.584133,16.9110490908648,17.472332909813225
4948,1.0,246.0,563.0,12.6,1.9284707144029665,8,25.91,1.1053912773639252,1.8217262795808153,1.7128637,1.990933953967836,1.8833933267026213
4951,0.0,0.0,566.0,0.0,,3,18.96,-3.209207903234523,0.31599932901172306,0.29010016,0.14319465993478586,0.24388492290973485
4953,9.0,211.0,325.0,13.976666666666667,21.286496814674795,40,135.81,19.69981963024126,21.32377732619258,20.98393,21.491097414743543,22.292572169581405
4954,1.0,191.0,659.0,4.01,0.647821762489057,8,11.73,-2.8654260839699752,0.647821762489057,0.64695966,0.6440302395756952,0.6517190932860553
4956,4.0,265.0,321.0,21.26,17.92355147172132,24,107.95,14.909437835986012,17.92355147172132,17.980934,18.25295900673124,17.980452290731016
4958,5.0,271.0,390.0,8.879999999999999,7.893230204151495,23,47.47,8.065402746631591,7.893230204151495,7.8827543,8.066991410546239,7.697856073628326
4960,3.0,141.0,280.0,10.01,6.827775082929276,18,34.4,6.62425454902106,6.827775082929276,6.8115773,6.651372921632447,6.630652557094261
4961,3.0,452.0,478.0,10.493333333333332,5.5517329516533165,15,45.98,6.166753816972163,5.420320700115206,6.1192455,5.487774274319991,5.647425262053046
4962,0.0,0.0,636.0,0.0,,5,9.51,-4.934652089699761,0.2280781283679771,0.1830359,0.12366819197476948,0.2208815838293372
4964,0.0,0.0,384.0,0.0,,2,6.36,-1.6231550813897675,0.6878891425254019,0.44908828,0.3999120331031581,0.5401918503629473
4965,0.0,0.0,110.0,0.0,,3,13.96,2.943274848024217,2.32659064545856,2.607872,2.2404411703634657,2.16486338100599
4972,0.0,0.0,255.0,0.0,,6,8.65,0.49112894294896003,0.809695980654187,0.7852957,0.7251132204070507,0.576230017057723
4973,1.0,183.0,378.0,2.22,0.9981046371341108,9,10.59,0.8138791227552487,1.3558634871712205,0.9406885,1.0495778004936636,1.1765073425911483
4977,0.0,0.0,150.0,0.0,,3,8.6,1.9385949260922364,1.0625347642413732,1.7540579,1.7872037636271483,1.6421108979763455
4978,0.0,0.0,89.0,0.0,,2,11.41,3.02141408976882,2.820447678323929,2.6325788,2.4118315062577813,2.210230292647636
4979,0.0,0.0,333.0,0.0,,1,8.66,-0.7249483413497613,0.6878891425254019,0.75395834,0.642232301943242,0.587863833448294
4981,2.0,124.0,315.0,9.255,4.033482653161602,8,22.430000000000003,4.070251518358535,4.033482653161602,4.037036,3.886333962325289,3.7444834458607468
4983,2.0,174.0,295.0,21.335,9.916831445132646,16,59.13,9.371441361805928,9.916831445132646,9.938829,10.498962185798266,10.264530228825755
4984,0.0,0.0,44.0,0.0,,5,5.1,3.2196749775376605,4.276645059846402,3.5818088,3.3061713940759683,3.1038646035965094
4985,2.0,146.0,237.0,16.025,8.955713068186032,15,43.21,8.03831181320335,8.955713068186032,8.9003525,8.94539655692463,9.002266009720111
4987,0.0,0.0,36.0,0.0,,4,11.4,3.8206638978077,4.276645059846402,4.732091,3.3136419006022977,4.020613143760862
4995,1.0,185.0,696.0,3.84,0.5737237638299962,10,15.94,-3.072885493183226,0.5737237638299962,0.5463776,0.5672928978174382,0.6170202634524866
4998,6.0,361.0,469.0,8.843333333333334,8.223689325049872,24,62.56,9.28850773601605,8.223689325049872,8.18157,8.048605199840834,8.152975550539999
5000,1.0,252.0,598.0,22.39,2.893301972265001,6,27.9,2.1165791674185064,2.893301972265001,2.8846598,2.852385569102618,3.0211846954051644
5001,1.0,304.0,377.0,27.32,6.192452003349792,12,52.379999999999995,8.300581348905617,6.192452003349792,6.2177424,6.297822003934336,6.696191793170966
5002,3.0,539.0,660.0,13.11,5.1215259027202995,19,66.5,6.043701443216786,5.1215259027202995,5.152344,5.378529732604754,5.408414365161818
5005,0.0,0.0,732.0,0.0,,2,4.49,-6.774413342487899,0.2280781283679771,0.26098287,0.09099397918516966,0.21679639999677747
5007,0.0,0.0,225.0,0.0,,6,23.98,2.1515858337148046,1.0625347642413732,0.9663413,1.0401788783548465,0.7916025271187372
5008,4.0,287.0,322.0,14.430000000000001,12.517465367618517,23,82.06,11.950019567563213,12.517465367618517,12.52873,12.38816895022161,12.772642544643196
5009,1.0,30.0,536.0,9.77,0.8206395070239456,7,17.75,-0.5814969322478989,0.8206395070239456,0.8101691,0.7382688022932217,0.8561840558169047
5013,2.0,27.0,389.0,12.940000000000001,2.3019487357307518,14,33.24,4.050347940871297,2.3019487357307518,2.3318026,2.1720559484350392,2.0456140874929805
5014,3.0,380.0,474.0,12.916666666666666,6.556954456513125,15,48.09,6.395719876622081,6.556954456513125,6.5162387,6.4575634742698185,6.525476427646558
5015,0.0,0.0,684.0,0.0,,3,4.98,-6.026105908906591,0.2280781283679771,0.2783923,0.12126543098638094,0.2685866037097595
5016,0.0,0.0,708.0,0.0,,3,13.86,-5.658937708313638,0.31599932901172306,0.22212659,0.0847538025509036,0.23506340388867564
5017,0.0,0.0,297.0,0.0,,4,9.26,-0.10191979581617927,0.809695980654187,0.71544296,0.6981321441322006,0.596272633537124
5018,0.0,0.0,582.0,0.0,,4,30.58,-2.4881676035208633,0.815340757509851,0.24148528,0.10179573785549499,0.31349034235810436
5019,3.0,564.0,589.0,16.363333333333333,7.100505129320052,11,53.91,6.471193272964748,7.100505129320052,7.056483,6.791819480957609,6.846358888481527
5020,1.0,21.0,253.0,11.22,2.533116690663517,13,17.880000000000003,3.771377679187459,2.0266894000678186,1.8646482,2.2104924949737614,2.507332117308344
5022,0.0,0.0,394.0,0.0,,2,7.63,-1.6650296120304109,0.562158674561362,0.46039188,0.34582933030119656,0.4536216740730614
5023,1.0,1.0,286.0,5.63,1.1996814897937158,11,36.67,3.892894675462305,2.3184574783391647,1.3284755,1.5948030736129108,1.3424046996031267
5024,0.0,0.0,69.0,0.0,,3,7.7,3.030520535266181,2.820447678323929,2.8999214,2.309699600145311,2.8405736797263055
5025,0.0,0.0,249.0,0.0,,4,10.92,0.721030253549054,1.0625347642413732,0.99331963,0.9387779986706868,0.6045648474116625
5026,5.0,316.0,711.0,7.031999999999999,2.3365888877943135,20,38.18,2.601717272483263,2.3365888877943135,2.3320477,2.0918296851120495,2.4252864670719636
5029,1.0,206.0,294.0,9.72,3.0684391956401944,9,21.14,4.020014563791488,3.0684391956401944,3.1065743,3.0898122948748004,3.09478124554741
5031,0.0,0.0,313.0,0.0,,2,2.77,-0.890655719858656,0.6878891425254019,0.73507255,0.6918243511557449,0.6258212820310591
5032,0.0,0.0,43.0,0.0,,4,13.44,3.8836502178414523,4.276645059846402,4.7301188,3.296554164291193,3.1038646035965094
5036,1.0,78.0,120.0,17.73,8.26207565209461,10,29.57,7.73604232280468,8.26207565209461,8.271219,8.24542000548192,8.303393184006003
5037,0.0,0.0,653.0,0.0,,3,3.14,-5.728136795598984,0.2280781283679771,0.21002431,0.13945008849745158,0.22257286887660133
5038,5.0,589.0,701.0,15.338,8.776639060373887,22,86.65,9.101181787122279,8.830112195044041,8.594175,8.740303070130862,8.82026090129495
5040,1.0,447.0,563.0,2.62,0.9017063815320551,6,23.540000000000003,0.42237557575599993,0.892502090035836,1.0563794,1.0603709412493372,0.9867088066402054
5045,0.0,0.0,235.0,0.0,,1,1.92,0.1429852147907864,1.0625347642413732,0.9033615,1.046177276085085,0.789353325691664
5046,0.0,0.0,577.0,0.0,,2,3.18,-4.651870036771257,0.2280781283679771,0.2742749,0.16413473791797872,0.28300635649647
5050,6.0,350.0,355.0,12.635,14.899759455973765,27,86.68,13.395977228696406,14.899759455973765,14.807373,14.838983811464509,14.99529028780038
5052,0.0,0.0,575.0,0.0,,3,4.75,-4.478049402814792,0.2280781283679771,0.26829922,0.16413473791797872,0.2814891964857802
5053,7.0,247.0,318.0,11.502857142857142,16.16555262674018,29,89.02,14.23059946537817,16.16555262674018,16.133894,16.08286654402319,15.986120160262077
5054,0.0,0.0,59.0,0.0,,4,15.84,3.84616082534592,2.820447678323929,3.4838736,3.073601622741673,2.980605734628056
5055,1.0,128.0,251.0,17.54,5.06205923510054,14,25.979999999999997,5.848770380377191,5.06205923510054,5.05638,5.190769537375626,5.272104600761707
5056,0.0,0.0,553.0,0.0,,5,28.0,-2.259102602480768,0.815340757509851,0.2324179,0.06188895096694129,0.26098556909944914
5057,0.0,0.0,645.0,0.0,,1,3.93,-5.5881733074173985,0.2280781283679771,0.22093382,0.13282747651954227,0.24101865101757447
5060,4.0,533.0,631.0,6.4,3.543306158178168,16,30.28,3.2497524277524477,3.543306158178168,3.5295959,3.4378240422018944,3.610478008028264
5062,0.0,0.0,233.0,0.0,,6,19.38,1.6677401378173669,1.0625347642413732,0.6801295,1.0165856302786351,0.7902941599682745
5063,2.0,154.0,595.0,10.745000000000001,2.0015578800626237,9,28.549999999999997,0.9037389042739492,2.623216720046714,2.4472356,2.052557251797618,2.1046566275630187
5065,0.0,0.0,332.0,0.0,,4,2.04,-1.1838949911469507,0.6878891425254019,0.7405333,0.642232301943242,0.5913450800103845
5067,5.0,319.0,622.0,15.457999999999998,7.0718123082448345,27,79.41,8.510078739104095,7.0718123082448345,7.1431627,6.965737439089937,7.337787877120184
5068,0.0,0.0,35.0,0.0,,3,15.88,4.175106403861883,4.276645059846402,4.77877,3.296554164291193,4.020613143760862
5069,0.0,0.0,295.0,0.0,,4,18.23,0.6461260794099779,0.809695980654187,0.6566738,0.6810444078210952,0.6014139741361726
5070,2.0,40.0,320.0,20.125,5.42586444982873,12,66.52,8.734734229248659,5.42586444982873,5.383008,5.1515382299970565,5.635435487855418
5071,5.0,310.0,314.0,14.030000000000001,15.250453198464177,21,77.97,12.464914804641111,15.250453198464177,15.237417,15.247612275975273,15.191513342000132
5073,0.0,0.0,238.0,0.0,,2,6.95,0.5224048461873299,1.0625347642413732,0.90437835,0.9482385007857772,0.792652250992611
5077,0.0,0.0,102.0,0.0,,2,5.43,2.3550486260865626,2.32659064545856,2.5558546,2.3337251846506284,2.17239982463805
5078,0.0,0.0,329.0,0.0,,4,8.11,-0.6540280545857868,0.6878891425254019,0.66907716,0.6502376789578752,0.5375902351660615
5079,0.0,0.0,702.0,0.0,,3,10.69,-5.82691009461139,0.2280781283679771,0.18269701,0.10184153886200893,0.2530516682564521
5081,1.0,197.0,264.0,8.75,3.1029387078336095,7,15.27,3.7648919585582474,3.1029387078336095,3.0996163,3.0769925886813785,3.002700561864616
5083,0.0,0.0,170.0,0.0,,4,18.74,2.483468036428338,1.0625347642413732,1.342285,1.5689192049166003,1.3426883790281288
5084,0.0,0.0,169.0,0.0,,3,7.34,1.5644960813727313,1.0625347642413732,1.3900774,1.573519506036424,1.4169217139768397
5086,0.0,0.0,524.0,0.0,,5,11.04,-3.202346803683021,0.5819915427067095,0.2798158,0.2906746971153087,0.24577765788356842
5088,6.0,467.0,550.0,12.848333333333334,10.632478865960094,25,90.61,11.445409361926131,10.632478865960094,10.594896,10.752637877749898,10.414998740550216
5089,0.0,0.0,233.0,0.0,,5,17.21,1.4745487296651023,1.0625347642413732,0.78922766,1.0216190332476502,0.7894272609239028
5090,0.0,0.0,76.0,0.0,,4,5.26,2.7534359104055914,2.820447678323929,2.7646868,2.309699600145311,2.4826809107669083
5092,3.0,336.0,441.0,10.153333333333334,5.510211032014746,17,40.17,5.682858329337211,5.510211032014746,5.3949347,5.495561296221106,5.48693496231298
5094,0.0,0.0,656.0,0.0,,3,8.51,-5.340632105264933,0.2280781283679771,0.23439081,0.14131943561671906,0.21855076527403128
5095,3.0,462.0,499.0,11.266666666666666,5.70955703859442,19,72.3,8.20670158700846,5.70955703859442,5.734149,5.846678494167557,5.764156916804665
5096,0.0,0.0,425.0,0.0,,3,24.01,-0.7778591506915413,0.6489445261916096,0.49144995,0.36281251517422713,0.3688482592062057
5099,10.0,321.0,359.0,8.863,16.491725355878447,42,104.0,17.21326503577814,16.491725355878447,16.492456,16.407320186799442,16.40322572983223
5101,1.0,510.0,640.0,11.59,2.0018732253321376,11,34.69,1.8501072029377572,2.0018732253321376,1.9647663,2.2053016615848424,1.9751839675618692
5102,8.0,226.0,341.0,15.68,21.417240625629315,34,133.98,18.800638072749205,21.417240625629315,21.391546,20.610960426328656,21.19410102907467
5103,0.0,0.0,245.0,0.0,,4,23.3,1.7712665629578912,1.0625347642413732,0.97593033,0.9425671906197345,0.7934549953763046
5106,0.0,0.0,235.0,0.0,,5,7.96,0.7040497027317194,1.0625347642413732,0.89143836,1.0387067695587555,0.789353325691664
5107,0.0,0.0,612.0,0.0,,5,11.42,-4.436572051289276,0.32077864027662517,0.20131199,0.12769967901033114,0.27855916601861885
5108,0.0,0.0,236.0,0.0,,5,24.62,2.0256406681517958,1.0625347642413732,0.99545485,1.004174199556774,0.8146196818365476
5109,1.0,170.0,634.0,6.12,0.832202594056574,7,26.93,-1.1101208125445483,0.832202594056574,0.782006,0.8063320492256637,0.6587157580504819
5110,0.0,0.0,270.0,0.0,,3,6.93,0.0800905749431502,0.809695980654187,0.7923244,0.7352738479423097,0.5008400404446363
5113,1.0,21.0,226.0,13.44,3.307341233991555,8,21.54,4.666538868762048,3.307341233991555,3.302592,3.2829613548125387,3.216790355634976
5114,9.0,228.0,250.0,13.743333333333332,29.302356692270056,47,139.62,21.26417255121833,22.37060313208919,25.787876,26.786005612316046,29.110254661983483
5115,0.0,0.0,338.0,0.0,,3,1.82,-1.3069456025829442,0.6878891425254019,0.7174696,0.642232301943242,0.5911466022619454
5116,0.0,0.0,373.0,0.0,,2,14.15,-0.8403891522054865,0.6878891425254019,0.44934517,0.38282429679205277,0.487241120806857
5118,0.0,0.0,612.0,0.0,,4,26.7,-3.2304509691162364,0.31599932901172306,0.19201532,0.013378911166163724,0.28026489724495285
5119,0.0,0.0,165.0,0.0,,3,9.67,1.8088246241472241,1.0625347642413732,1.3832861,1.6950412454958932,1.5270496043139596
5124,7.0,287.0,344.0,12.111428571428572,16.366778944343125,33,95.47,14.722179563414006,16.366778944343125,16.37111,16.35773313131915,16.345996003611695
5125,3.0,515.0,727.0,12.683333333333332,4.4056511552480195,18,48.26,3.4276077025527076,4.4056511552480195,4.424044,4.329869154010153,4.655311159765728
5126,0.0,0.0,164.0,0.0,,5,9.04,1.8110355588083422,1.0625347642413732,1.3631457,1.6875707389695638,1.5270496043139596
5129,8.0,266.0,348.0,16.72625,24.333225355189782,40,155.19,20.848263599793945,24.333225355189782,24.319962,23.773038772177692,24.565550536815955
5130,0.0,0.0,249.0,0.0,,3,3.93,0.14132387672240743,1.0625347642413732,1.0032269,0.9387779986706868,0.6045648474116625
5133,0.0,0.0,58.0,0.0,,5,14.15,3.7441910604084168,2.820447678323929,3.4257722,3.0661311162153435,2.980605734628056
5134,1.0,119.0,179.0,34.35,11.934128218451752,10,43.46,10.51036887841665,11.934128218451752,11.898217,12.147487970455206,11.780612055663152
5136,1.0,9.0,60.0,3.52,3.3620889048495215,6,9.86,4.638175494627898,3.3620889048495215,3.4064102,3.6402635628311573,3.3661164789310583
5140,1.0,3.0,78.0,15.12,7.730912939037209,7,28.95,7.518896525946013,7.730912939037209,7.7116466,8.730773463309987,7.757580875737535
5143,2.0,647.0,704.0,5.824999999999999,1.8344788430714427,15,21.169999999999998,0.47247322180691853,1.7079988596501126,1.7074996,1.8020584700843547,1.976746181579002
5144,1.0,159.0,442.0,17.64,2.922424096497694,10,30.86,3.57684918997113,2.922424096497694,2.9380956,3.0995740654206423,2.850499246991599
5147,1.0,78.0,489.0,6.65,0.9472095953731794,9,14.350000000000001,-0.3516022369363685,0.9140984252220239,0.88661766,1.1131023337022807,0.9053658298795799
5148,10.0,252.0,359.0,12.015,19.633276913828634,40,126.74,19.116282517494795,21.32377732619258,19.839806,19.072343727046242,19.46994719271876
5150,1.0,462.0,517.0,16.2,3.1986124406173104,7,18.86,2.690717297903512,2.245764407556444,2.879733,2.9901032620968375,3.3610064901210954
5151,0.0,0.0,282.0,0.0,,3,5.33,-0.2206718830162373,0.809695980654187,0.79344815,0.6772979684497417,0.5453433910330387
5153,0.0,0.0,374.0,0.0,,2,5.15,-1.5764691610975765,0.6878891425254019,0.45509225,0.3999120331031581,0.49758437532578625
5155,0.0,0.0,267.0,0.0,,4,13.28,0.6515901456328059,0.809695980654187,0.79487056,0.7181861116312043,0.4961188281186075
5158,4.0,270.0,662.0,9.8575,3.0229054828101902,23,51.95,3.9323958282592404,3.0229054828101902,3.0153632,2.843458855458439,3.014079427659476
5159,1.0,288.0,297.0,9.53,3.2241256894081456,9,14.209999999999999,3.7769073415612735,3.0709406894511515,2.943798,3.0591329312816806,3.317152451179137
5162,2.0,364.0,698.0,4.3,1.2424750692805988,5,20.91,-1.1856761870028674,1.2424750692805988,1.2395177,1.1525053908713219,1.1517834319380889
5163,5.0,597.0,676.0,10.262,6.252405619045227,21,58.49,6.512694994744781,6.252405619045227,6.2742133,6.197793741371635,5.996814975259611
5166,0.0,0.0,48.0,0.0,,4,11.51,3.6570260449174397,2.820447678323929,3.609076,3.3136419006022977,3.1038646035965094
5167,4.0,499.0,651.0,15.93,7.778467129710885,22,79.82,8.22027837852049,7.333142070918532,7.8665133,7.945000616280405,7.888239514890781
5170,0.0,0.0,258.0,0.0,,6,7.64,0.3670225336683721,0.809695980654187,0.7832768,0.77674230344024,0.5172404453941244
5171,3.0,144.0,441.0,5.833333333333333,2.2748095192199598,17,24.09,2.8961329095776756,2.2748095192199598,2.25142,2.1355107950582872,2.227884510038364
5172,6.0,256.0,297.0,13.844999999999999,18.064724480361544,29,105.61000000000001,15.516440651983604,18.064724480361544,18.10659,18.57383183584001,18.71385382241956
5174,11.0,588.0,659.0,15.56090909090909,19.46459696360163,56,174.74,21.736169027720912,17.64287341768118,18.198648,19.890290574108153,18.926948945501167
5181,2.0,42.0,179.0,11.665000000000001,6.886099055794199,11,34.19,6.979163370681876,7.23852882370589,6.127107,6.723850222922139,6.770797334511497
5182,1.0,305.0,593.0,11.44,1.8217262795808153,6,18.89,0.18622354704417665,1.8217262795808153,1.8335822,1.879971244405194,1.8654041734939257
